baseline_mode,baseline_mode_label,role_id,role_label,model_id,scheme_id,fe_label,scenario_id,scenario_label,scenario_family,statistic,Year,province_n,baseline_pred_mean,scenario_adjustment_mean,scenario_pred_mean,delta_vs_baseline_mean,rx1day_baseline_mean,rx1day_scenario_mean
lancet_ets,Lancet-like ETS baseline,strict_main_model,严筛主模型,SYS_09851 | Province: No / Year: Yes,SYS_09851,Province: No / Year: Yes,ssp126,SSP1-2.6（climate）,climate_ssp,p90,2035,31,28.939130566114763,0.8737780321382217,29.812908598252985,0.8737780321382215,39.31168159567666,42.08096332585305
lancet_ets,Lancet-like ETS baseline,strict_main_model,严筛主模型,SYS_09851 | Province: No / Year: Yes,SYS_09851,Province: No / Year: Yes,ssp126,SSP1-2.6（climate）,climate_ssp,p90,2036,31,28.80928688143131,0.7147084984574539,29.523995379888763,0.7147084984574538,39.131257174803615,42.954834293594985
lancet_ets,Lancet-like ETS baseline,strict_main_model,严筛主模型,SYS_09851 | Province: No / Year: Yes,SYS_09851,Province: No / Year: Yes,ssp126,SSP1-2.6（climate）,climate_ssp,p90,2037,31,28.682531749203317,0.3729447298646968,29.055476479068012,0.3729447298646969,38.9515355413847,43.59935042262724
lancet_ets,Lancet-like ETS baseline,strict_main_model,严筛主模型,SYS_09851 | Province: No / Year: Yes,SYS_09851,Province: No / Year: Yes,ssp126,SSP1-2.6（climate）,climate_ssp,p90,2038,31,28.558511630116143,0.5924416668648466,29.150953296980987,0.5924416668648465,38.77257955053352,42.99160848714337
lancet_ets,Lancet-like ETS baseline,strict_main_model,严筛主模型,SYS_09851 | Province: No / Year: Yes,SYS_09851,Province: No / Year: Yes,ssp126,SSP1-2.6（climate）,climate_ssp,p90,2039,31,28.436930046994075,0.9550898390289749,29.392019886023046,0.9550898390289749,38.59443403145272,44.50741493875627
lancet_ets,Lancet-like ETS baseline,strict_main_model,严筛主模型,SYS_09851 | Province: No / Year: Yes,SYS_09851,Province: No / Year: Yes,ssp126,SSP1-2.6（climate）,climate_ssp,p90,2040,31,28.317537542666688,0.6053496310939184,28.922887173760607,0.6053496310939184,38.41713015022066,43.18031816456273
lancet_ets,Lancet-like ETS baseline,strict_main_model,严筛主模型,SYS_09851 | Province: No / Year: Yes,SYS_09851,Province: No / Year: Yes,ssp126,SSP1-2.6（climate）,climate_ssp,p90,2041,31,28.20012348168296,0.5839459146928124,28.784069396375777,0.5839459146928124,38.240688777504204,43.36838268069176
lancet_ets,Lancet-like ETS baseline,strict_main_model,严筛主模型,SYS_09851 | Province: No / Year: Yes,SYS_09851,Province: No / Year: Yes,ssp126,SSP1-2.6（climate）,climate_ssp,p90,2042,31,28.084509348781143,0.78081243332178,28.865321782102924,0.7808124333217797,38.06512307995447,43.64128590649821
lancet_ets,Lancet-like ETS baseline,strict_main_model,严筛主模型,SYS_09851 | Province: No / Year: Yes,SYS_09851,Province: No / Year: Yes,ssp126,SSP1-2.6（climate）,climate_ssp,p90,2043,31,27.97054326339737,0.7830462668204161,28.753589530217784,0.783046266820416,37.890440507130634,43.117414938756276
lancet_ets,Lancet-like ETS baseline,strict_main_model,严筛主模型,SYS_09851 | Province: No / Year: Yes,SYS_09851,Province: No / Year: Yes,ssp126,SSP1-2.6（climate）,climate_ssp,p90,2044,31,27.858095483043545,0.4175678415106596,28.275663324554202,0.41756784151065984,37.71664430877096,43.38257622907886
lancet_ets,Lancet-like ETS baseline,strict_main_model,严筛主模型,SYS_09851 | Province: No / Year: Yes,SYS_09851,Province: No / Year: Yes,ssp126,SSP1-2.6（climate）,climate_ssp,p90,2045,31,27.74705471160239,0.9555627908147317,28.702617502417123,0.9555627908147319,37.543734688032856,44.50644719682079
lancet_ets,Lancet-like ETS baseline,strict_main_model,严筛主模型,SYS_09851 | Province: No / Year: Yes,SYS_09851,Province: No / Year: Yes,ssp126,SSP1-2.6（climate）,climate_ssp,p90,2046,31,27.637325063483555,0.8040701118120465,28.441395175295604,0.8040701118120466,37.37170967332205,44.84612461617562
lancet_ets,Lancet-like ETS baseline,strict_main_model,严筛主模型,SYS_09851 | Province: No / Year: Yes,SYS_09851,Province: No / Year: Yes,ssp126,SSP1-2.6（climate）,climate_ssp,p90,2047,31,27.528823562774928,0.7434159222504878,28.272239485025416,0.7434159222504877,37.200565773229535,44.935479454885304
lancet_ets,Lancet-like ETS baseline,strict_main_model,严筛主模型,SYS_09851 | Province: No / Year: Yes,SYS_09851,Province: No / Year: Yes,ssp126,SSP1-2.6（climate）,climate_ssp,p90,2048,31,27.421478079308077,0.5521500933939879,27.973628172702067,0.5521500933939879,37.030298464865666,42.50354397101434
lancet_ets,Lancet-like ETS baseline,strict_main_model,严筛主模型,SYS_09851 | Province: No / Year: Yes,SYS_09851,Province: No / Year: Yes,ssp126,SSP1-2.6（climate）,climate_ssp,p90,2049,31,27.315225621982194,0.5713286129811594,27.886554234963352,0.5713286129811596,36.860902554709114,47.62257622907885
lancet_ets,Lancet-like ETS baseline,strict_main_model,严筛主模型,SYS_09851 | Province: No / Year: Yes,SYS_09851,Province: No / Year: Yes,ssp126,SSP1-2.6（climate）,climate_ssp,p90,2050,31,27.210010924599764,0.822676599830744,28.03268752443051,0.8226765998307439,36.69237244232996,43.614189132304666
lancet_ets,Lancet-like ETS baseline,strict_main_model,严筛主模型,SYS_09851 | Province: No / Year: Yes,SYS_09851,Province: No / Year: Yes,ssp245,SSP2-4.5（climate）,climate_ssp,median,2024,31,30.785977310339014,-0.034803667419017734,30.751173642919994,-0.034803667419017796,41.277806849948156,43.81856189216129
lancet_ets,Lancet-like ETS baseline,strict_main_model,严筛主模型,SYS_09851 | Province: No / Year: Yes,SYS_09851,Province: No / Year: Yes,ssp245,SSP2-4.5（climate）,climate_ssp,median,2025,31,30.561911622646157,-0.07950690575214087,30.482404716894017,-0.07950690575214095,41.1097243260708,43.145981247
lancet_ets,Lancet-like ETS baseline,strict_main_model,严筛主模型,SYS_09851 | Province: No / Year: Yes,SYS_09851,Province: No / Year: Yes,ssp245,SSP2-4.5（climate）,climate_ssp,median,2026,31,30.355313164225464,-0.15437635734241384,30.200936806883053,-0.15437635734241417,40.93683976885503,42.36501350506452
lancet_ets,Lancet-like ETS baseline,strict_main_model,严筛主模型,SYS_09851 | Province: No / Year: Yes,SYS_09851,Province: No / Year: Yes,ssp245,SSP2-4.5（climate）,climate_ssp,median,2027,31,30.163276709240147,0.020238612910278186,30.18351532215043,0.020238612910278005,40.76049769807009,42.76372318248387
lancet_ets,Lancet-like ETS baseline,strict_main_model,严筛主模型,SYS_09851 | Province: No / Year: Yes,SYS_09851,Province: No / Year: Yes,ssp245,SSP2-4.5（climate）,climate_ssp,median,2028,31,29.98342704434385,0.016299788253617,29.999726832597467,0.01629978825361705,40.58174051940764,43.17469092441935
lancet_ets,Lancet-like ETS baseline,strict_main_model,严筛主模型,SYS_09851 | Province: No / Year: Yes,SYS_09851,Province: No / Year: Yes,ssp245,SSP2-4.5（climate）,climate_ssp,median,2029,31,29.81381923570186,0.1087413749695914,29.92256061067145,0.10874137496959141,40.40137416328916,43.43211027925806
lancet_ets,Lancet-like ETS baseline,strict_main_model,严筛主模型,SYS_09851 | Province: No / Year: Yes,SYS_09851,Province: No / Year: Yes,ssp245,SSP2-4.5（climate）,climate_ssp,median,2030,31,29.652857989139914,-0.16639980793242232,29.486458181207492,-0.16639980793242218,40.220019760572534,43.20049737603226
lancet_ets,Lancet-like ETS baseline,strict_main_model,严筛主模型,SYS_09851 | Province: No / Year: Yes,SYS_09851,Province: No / Year: Yes,ssp245,SSP2-4.5（climate）,climate_ssp,median,2031,31,29.499232408107094,-0.063331948507283,29.435900459599807,-0.06333194850728342,40.03815428094618,43.72985221474193
lancet_ets,Lancet-like ETS baseline,strict_main_model,严筛主模型,SYS_09851 | Province: No / Year: Yes,SYS_09851,Province: No / Year: Yes,ssp245,SSP2-4.5（climate）,climate_ssp,median,2032,31,29.351863174646574,0.06354273395340353,29.415405908599976,0.06354273395340368,39.85614245349934,43.79630382764516
lancet_ets,Lancet-like ETS baseline,strict_main_model,严筛主模型,SYS_09851 | Province: No / Year: Yes,SYS_09851,Province: No / Year: Yes,ssp245,SSP2-4.5（climate）,climate_ssp,median,2033,31,29.209859757846974,0.15709833269300255,29.366958090539978,0.15709833269300275,39.674261807262454,43.53275544054839
lancet_ets,Lancet-like ETS baseline,strict_main_model,严筛主模型,SYS_09851 | Province: No / Year: Yes,SYS_09851,Province: No / Year: Yes,ssp245,SSP2-4.5（climate）,climate_ssp,median,2034,31,29.072485720089094,-0.0021357990151455114,29.070349921073948,-0.002135799015145916,39.492722286974534,43.35727156958065
lancet_ets,Lancet-like ETS baseline,strict_main_model,严筛主模型,SYS_09851 | Province: No / Year: Yes,SYS_09851,Province: No / Year: Yes,ssp245,SSP2-4.5（climate）,climate_ssp,median,2035,31,28.939130566114763,-0.059430707848256784,28.879699858266505,-0.059430707848256756,39.31168159567666,43.16372318248387
lancet_ets,Lancet-like ETS baseline,strict_main_model,严筛主模型,SYS_09851 | Province: No / Year: Yes,SYS_09851,Province: No / Year: Yes,ssp245,SSP2-4.5（climate）,climate_ssp,median,2036,31,28.80928688143131,-0.09101186610192054,28.71827501532939,-0.09101186610192051,39.131257174803615,43.929852214741935
lancet_ets,Lancet-like ETS baseline,strict_main_model,严筛主模型,SYS_09851 | Province: No / Year: Yes,SYS_09851,Province: No / Year: Yes,ssp245,SSP2-4.5（climate）,climate_ssp,median,2037,31,28.682531749203317,0.2100710510434369,28.892602800246753,0.21007105104343698,38.9515355413847,43.602432859903224
lancet_ets,Lancet-like ETS baseline,strict_main_model,严筛主模型,SYS_09851 | Province: No / Year: Yes,SYS_09851,Province: No / Year: Yes,ssp245,SSP2-4.5（climate）,climate_ssp,median,2038,31,28.558511630116143,0.23419779192154166,28.79270942203768,0.23419779192154155,38.77257955053352,44.49340060183871
lancet_ets,Lancet-like ETS baseline,strict_main_model,严筛主模型,SYS_09851 | Province: No / Year: Yes,SYS_09851,Province: No / Year: Yes,ssp245,SSP2-4.5（climate）,climate_ssp,median,2039,31,28.436930046994075,0.018060240736711922,28.454990287730784,0.01806024073671207,38.59443403145272,43.21469092441935
lancet_ets,Lancet-like ETS baseline,strict_main_model,严筛主模型,SYS_09851 | Province: No / Year: Yes,SYS_09851,Province: No / Year: Yes,ssp245,SSP2-4.5（climate）,climate_ssp,median,2040,31,28.317537542666688,0.042218181465797075,28.359755724132484,0.04221818146579709,38.41713015022066,42.82533608570968
lancet_ets,Lancet-like ETS baseline,strict_main_model,严筛主模型,SYS_09851 | Province: No / Year: Yes,SYS_09851,Province: No / Year: Yes,ssp245,SSP2-4.5（climate）,climate_ssp,median,2041,31,28.20012348168296,0.005035281443778282,28.205158763126743,0.00503528144377842,38.240688777504204,44.42146511796774
lancet_ets,Lancet-like ETS baseline,strict_main_model,严筛主模型,SYS_09851 | Province: No / Year: Yes,SYS_09851,Province: No / Year: Yes,ssp245,SSP2-4.5（climate）,climate_ssp,median,2042,31,28.084509348781143,-0.07167306153291098,28.01283628724823,-0.07167306153291081,38.06512307995447,45.04307802119355
lancet_ets,Lancet-like ETS baseline,strict_main_model,严筛主模型,SYS_09851 | Province: No / Year: Yes,SYS_09851,Province: No / Year: Yes,ssp245,SSP2-4.5（climate）,climate_ssp,median,2043,31,27.97054326339737,-0.04461010050638324,27.92593316289098,-0.04461010050638317,37.890440507130634,41.62340060183871
lancet_ets,Lancet-like ETS baseline,strict_main_model,严筛主模型,SYS_09851 | Province: No / Year: Yes,SYS_09851,Province: No / Year: Yes,ssp245,SSP2-4.5（climate）,climate_ssp,median,2044,31,27.858095483043545,0.06222945979699751,27.92032494284054,0.06222945979699729,37.71664430877096,45.00211027925806
lancet_ets,Lancet-like ETS baseline,strict_main_model,严筛主模型,SYS_09851 | Province: No / Year: Yes,SYS_09851,Province: No / Year: Yes,ssp245,SSP2-4.5（climate）,climate_ssp,median,2045,31,27.74705471160239,0.08874788437880415,27.8358025959812,0.0887478843788043,37.543734688032856,45.90630382764516
lancet_ets,Lancet-like ETS baseline,strict_main_model,严筛主模型,SYS_09851 | Province: No / Year: Yes,SYS_09851,Province: No / Year: Yes,ssp245,SSP2-4.5（climate）,climate_ssp,median,2046,31,27.637325063483555,0.2337460115121519,27.871071074995708,0.23374601151215188,37.37170967332205,44.11501350506452
lancet_ets,Lancet-like ETS baseline,strict_main_model,严筛主模型,SYS_09851 | Province: No / Year: Yes,SYS_09851,Province: No / Year: Yes,ssp245,SSP2-4.5（climate）,climate_ssp,median,2047,31,27.528823562774928,0.18769585264212188,27.716519415417046,0.18769585264212196,37.200565773229535,44.084690924419355
lancet_ets,Lancet-like ETS baseline,strict_main_model,严筛主模型,SYS_09851 | Province: No / Year: Yes,SYS_09851,Province: No / Year: Yes,ssp245,SSP2-4.5（climate）,climate_ssp,median,2048,31,27.421478079308077,0.37604225541944175,27.797520334727523,0.3760422554194417,37.030298464865666,44.712432859903224
lancet_ets,Lancet-like ETS baseline,strict_main_model,严筛主模型,SYS_09851 | Province: No / Year: Yes,SYS_09851,Province: No / Year: Yes,ssp245,SSP2-4.5（climate）,climate_ssp,median,2049,31,27.315225621982194,0.128334526318831,27.443560148301025,0.12833452631883124,36.860902554709114,44.66404576312903
lancet_ets,Lancet-like ETS baseline,strict_main_model,严筛主模型,SYS_09851 | Province: No / Year: Yes,SYS_09851,Province: No / Year: Yes,ssp245,SSP2-4.5（climate）,climate_ssp,median,2050,31,27.210010924599764,0.477029646826273,27.68704057142604,0.47702964682627275,36.69237244232996,45.50791673087097
lancet_ets,Lancet-like ETS baseline,strict_main_model,严筛主模型,SYS_09851 | Province: No / Year: Yes,SYS_09851,Province: No / Year: Yes,ssp245,SSP2-4.5（climate）,climate_ssp,p10,2024,31,30.785977310339014,-0.11071333806257543,30.675263972276436,-0.11071333806257537,41.277806849948156,43.07608877388172
lancet_ets,Lancet-like ETS baseline,strict_main_model,严筛主模型,SYS_09851 | Province: No / Year: Yes,SYS_09851,Province: No / Year: Yes,ssp245,SSP2-4.5（climate）,climate_ssp,p10,2025,31,30.561911622646157,-0.14999438419225597,30.411917238453903,-0.14999438419225614,41.1097243260708,43.26189522549462
lancet_ets,Lancet-like ETS baseline,strict_main_model,严筛主模型,SYS_09851 | Province: No / Year: Yes,SYS_09851,Province: No / Year: Yes,ssp245,SSP2-4.5（climate）,climate_ssp,p10,2026,31,30.355313164225464,-0.330583340393601,30.024729823831866,-0.33058334039360077,40.93683976885503,42.35770167710753
lancet_ets,Lancet-like ETS baseline,strict_main_model,严筛主模型,SYS_09851 | Province: No / Year: Yes,SYS_09851,Province: No / Year: Yes,ssp245,SSP2-4.5（climate）,climate_ssp,p10,2027,31,30.163276709240147,-0.08402810051863023,30.07924860872152,-0.08402810051863042,40.76049769807009,42.925766193236555
lancet_ets,Lancet-like ETS baseline,strict_main_model,严筛主模型,SYS_09851 | Province: No / Year: Yes,SYS_09851,Province: No / Year: Yes,ssp245,SSP2-4.5（climate）,climate_ssp,p10,2028,31,29.98342704434385,-0.2543740325808855,29.72905301176296,-0.25437403258088526,40.58174051940764,43.67092748355914
lancet_ets,Lancet-like ETS baseline,strict_main_model,严筛主模型,SYS_09851 | Province: No / Year: Yes,SYS_09851,Province: No / Year: Yes,ssp245,SSP2-4.5（climate）,climate_ssp,p10,2029,31,29.81381923570186,-0.10084765926536253,29.712971576436498,-0.10084765926536232,40.40137416328916,43.74641135452688
lancet_ets,Lancet-like ETS baseline,strict_main_model,严筛主模型,SYS_09851 | Province: No / Year: Yes,SYS_09851,Province: No / Year: Yes,ssp245,SSP2-4.5（climate）,climate_ssp,p10,2030,31,29.652857989139914,-0.0576562948538078,29.595201694286107,-0.05765629485380754,40.220019760572534,43.53157264484947
lancet_ets,Lancet-like ETS baseline,strict_main_model,严筛主模型,SYS_09851 | Province: No / Year: Yes,SYS_09851,Province: No / Year: Yes,ssp245,SSP2-4.5（climate）,climate_ssp,p10,2031,31,29.499232408107094,-0.2532812256491182,29.245951182457972,-0.25328122564911815,40.03815428094618,43.459959741623656
lancet_ets,Lancet-like ETS baseline,strict_main_model,严筛主模型,SYS_09851 | Province: No / Year: Yes,SYS_09851,Province: No / Year: Yes,ssp245,SSP2-4.5（climate）,climate_ssp,p10,2032,31,29.351863174646574,-0.0651895933400085,29.286673581306566,-0.0651895933400084,39.85614245349934,43.6296371609785
lancet_ets,Lancet-like ETS baseline,strict_main_model,严筛主模型,SYS_09851 | Province: No / Year: Yes,SYS_09851,Province: No / Year: Yes,ssp245,SSP2-4.5（climate）,climate_ssp,p10,2033,31,29.209859757846974,-0.21743877418843935,28.992420983658537,-0.21743877418843968,39.674261807262454,42.93995974162365
lancet_ets,Lancet-like ETS baseline,strict_main_model,严筛主模型,SYS_09851 | Province: No / Year: Yes,SYS_09851,Province: No / Year: Yes,ssp245,SSP2-4.5（climate）,climate_ssp,p10,2034,31,29.072485720089094,-0.1660294061225102,28.906456313966586,-0.16602940612250988,39.492722286974534,43.41415329001075
lancet_ets,Lancet-like ETS baseline,strict_main_model,严筛主模型,SYS_09851 | Province: No / Year: Yes,SYS_09851,Province: No / Year: Yes,ssp245,SSP2-4.5（climate）,climate_ssp,p10,2035,31,28.939130566114763,-0.29518900514973556,28.64394156096503,-0.2951890051497355,39.31168159567666,43.166088773881725
lancet_ets,Lancet-like ETS baseline,strict_main_model,严筛主模型,SYS_09851 | Province: No / Year: Yes,SYS_09851,Province: No / Year: Yes,ssp245,SSP2-4.5（climate）,climate_ssp,p10,2036,31,28.80928688143131,-0.22169308393172765,28.587593797499583,-0.22169308393172776,39.131257174803615,43.07931458033334
lancet_ets,Lancet-like ETS baseline,strict_main_model,严筛主模型,SYS_09851 | Province: No / Year: Yes,SYS_09851,Province: No / Year: Yes,ssp245,SSP2-4.5（climate）,climate_ssp,p10,2037,31,28.682531749203317,-0.14288691720670887,28.539644831996604,-0.14288691720670862,38.9515355413847,43.14641135452688
lancet_ets,Lancet-like ETS baseline,strict_main_model,严筛主模型,SYS_09851 | Province: No / Year: Yes,SYS_09851,Province: No / Year: Yes,ssp245,SSP2-4.5（climate）,climate_ssp,p10,2038,31,28.558511630116143,0.0880797591846111,28.646591389300752,0.08807975918461126,38.77257955053352,43.67802425775269
lancet_ets,Lancet-like ETS baseline,strict_main_model,严筛主模型,SYS_09851 | Province: No / Year: Yes,SYS_09851,Province: No / Year: Yes,ssp245,SSP2-4.5（climate）,climate_ssp,p10,2039,31,28.436930046994075,-0.30141217440932844,28.135517872584742,-0.30141217440932866,38.59443403145272,42.94576619323656
lancet_ets,Lancet-like ETS baseline,strict_main_model,严筛主模型,SYS_09851 | Province: No / Year: Yes,SYS_09851,Province: No / Year: Yes,ssp245,SSP2-4.5（climate）,climate_ssp,p10,2040,31,28.317537542666688,-0.24860579268623254,28.068931749980457,-0.24860579268623245,38.41713015022066,43.327056515817205
lancet_ets,Lancet-like ETS baseline,strict_main_model,严筛主模型,SYS_09851 | Province: No / Year: Yes,SYS_09851,Province: No / Year: Yes,ssp245,SSP2-4.5（climate）,climate_ssp,p10,2041,31,28.20012348168296,-0.3366115330945422,27.86351194858842,-0.33661153309454256,38.240688777504204,43.172217806139784
lancet_ets,Lancet-like ETS baseline,strict_main_model,严筛主模型,SYS_09851 | Province: No / Year: Yes,SYS_09851,Province: No / Year: Yes,ssp245,SSP2-4.5（climate）,climate_ssp,p10,2042,31,28.084509348781143,-0.5158320622975772,27.568677286483567,-0.5158320622975769,38.06512307995447,44.65931458033333
lancet_ets,Lancet-like ETS baseline,strict_main_model,严筛主模型,SYS_09851 | Province: No / Year: Yes,SYS_09851,Province: No / Year: Yes,ssp245,SSP2-4.5（climate）,climate_ssp,p10,2043,31,27.97054326339737,-0.24378784317918445,27.726755420218183,-0.24378784317918467,37.890440507130634,41.749959741623655
lancet_ets,Lancet-like ETS baseline,strict_main_model,严筛主模型,SYS_09851 | Province: No / Year: Yes,SYS_09851,Province: No / Year: Yes,ssp245,SSP2-4.5（climate）,climate_ssp,p10,2044,31,27.858095483043545,-0.3030681053266138,27.55502737771693,-0.3030681053266133,37.71664430877096,42.66608877388172
lancet_ets,Lancet-like ETS baseline,strict_main_model,严筛主模型,SYS_09851 | Province: No / Year: Yes,SYS_09851,Province: No / Year: Yes,ssp245,SSP2-4.5（climate）,climate_ssp,p10,2045,31,27.74705471160239,0.06980655708096417,27.816861268683358,0.06980655708096388,37.543734688032856,44.429959741623655
lancet_ets,Lancet-like ETS baseline,strict_main_model,严筛主模型,SYS_09851 | Province: No / Year: Yes,SYS_09851,Province: No / Year: Yes,ssp245,SSP2-4.5（climate）,climate_ssp,p10,2046,31,27.637325063483555,-0.11471564611304129,27.522609417370514,-0.1147156461130411,37.37170967332205,43.13866941904301
lancet_ets,Lancet-like ETS baseline,strict_main_model,严筛主模型,SYS_09851 | Province: No / Year: Yes,SYS_09851,Province: No / Year: Yes,ssp245,SSP2-4.5（climate）,climate_ssp,p10,2047,31,27.528823562774928,-0.04396329545044948,27.48486026732448,-0.04396329545044929,37.200565773229535,43.27254038678494
lancet_ets,Lancet-like ETS baseline,strict_main_model,严筛主模型,SYS_09851 | Province: No / Year: Yes,SYS_09851,Province: No / Year: Yes,ssp245,SSP2-4.5（climate）,climate_ssp,p10,2048,31,27.421478079308077,-0.030474899486984584,27.39100317982109,-0.03047489948698463,37.030298464865666,43.40383070936559
lancet_ets,Lancet-like ETS baseline,strict_main_model,严筛主模型,SYS_09851 | Province: No / Year: Yes,SYS_09851,Province: No / Year: Yes,ssp245,SSP2-4.5（climate）,climate_ssp,p10,2049,31,27.315225621982194,-0.25314996751103036,27.062075654471165,-0.2531499675110301,36.860902554709114,44.37705651581721
lancet_ets,Lancet-like ETS baseline,strict_main_model,严筛主模型,SYS_09851 | Province: No / Year: Yes,SYS_09851,Province: No / Year: Yes,ssp245,SSP2-4.5（climate）,climate_ssp,p10,2050,31,27.210010924599764,-0.21473159653871968,26.99527932806105,-0.2147315965387198,36.69237244232996,44.01931458033333
lancet_ets,Lancet-like ETS baseline,strict_main_model,严筛主模型,SYS_09851 | Province: No / Year: Yes,SYS_09851,Province: No / Year: Yes,ssp245,SSP2-4.5（climate）,climate_ssp,p90,2024,31,30.785977310339014,0.43253436966958014,31.218511680008593,0.43253436966957914,41.277806849948156,43.49490597818279
lancet_ets,Lancet-like ETS baseline,strict_main_model,严筛主模型,SYS_09851 | Province: No / Year: Yes,SYS_09851,Province: No / Year: Yes,ssp245,SSP2-4.5（climate）,climate_ssp,p90,2025,31,30.561911622646157,0.45339265084000663,31.015304273486166,0.4533926508400064,41.1097243260708,42.662002752376345
lancet_ets,Lancet-like ETS baseline,strict_main_model,严筛主模型,SYS_09851 | Province: No / Year: Yes,SYS_09851,Province: No / Year: Yes,ssp245,SSP2-4.5（climate）,climate_ssp,p90,2026,31,30.355313164225464,0.5824651131342827,30.937778277359747,0.582465113134283,40.93683976885503,43.069422107215054
lancet_ets,Lancet-like ETS baseline,strict_main_model,严筛主模型,SYS_09851 | Province: No / Year: Yes,SYS_09851,Province: No / Year: Yes,ssp245,SSP2-4.5（climate）,climate_ssp,p90,2027,31,30.163276709240147,0.3315139577221834,30.494790666962334,0.3315139577221837,40.76049769807009,43.10813178463441
lancet_ets,Lancet-like ETS baseline,strict_main_model,严筛主模型,SYS_09851 | Province: No / Year: Yes,SYS_09851,Province: No / Year: Yes,ssp245,SSP2-4.5（climate）,climate_ssp,p90,2028,31,29.98342704434385,0.6358387799197077,30.619265824263557,0.6358387799197076,40.58174051940764,42.33200275237635
lancet_ets,Lancet-like ETS baseline,strict_main_model,严筛主模型,SYS_09851 | Province: No / Year: Yes,SYS_09851,Province: No / Year: Yes,ssp245,SSP2-4.5（climate）,climate_ssp,p90,2029,31,29.81381923570186,0.3010847159132915,30.11490395161515,0.30108471591329156,40.40137416328916,43.577164042698925
lancet_ets,Lancet-like ETS baseline,strict_main_model,严筛主模型,SYS_09851 | Province: No / Year: Yes,SYS_09851,Province: No / Year: Yes,ssp245,SSP2-4.5（climate）,climate_ssp,p90,2030,31,29.652857989139914,0.02641797541801977,29.679275964557938,0.026417975418019688,40.220019760572534,42.33264791366667
lancet_ets,Lancet-like ETS baseline,strict_main_model,严筛主模型,SYS_09851 | Province: No / Year: Yes,SYS_09851,Province: No / Year: Yes,ssp245,SSP2-4.5（climate）,climate_ssp,p90,2031,31,29.499232408107094,0.492640615843901,29.991873023950994,0.49264061584390123,40.03815428094618,44.66845436527957
lancet_ets,Lancet-like ETS baseline,strict_main_model,严筛主模型,SYS_09851 | Province: No / Year: Yes,SYS_09851,Province: No / Year: Yes,ssp245,SSP2-4.5（climate）,climate_ssp,p90,2032,31,29.351863174646574,0.15821113511473717,29.51007430976131,0.15821113511473717,39.85614245349934,44.11103501044086
lancet_ets,Lancet-like ETS baseline,strict_main_model,严筛主模型,SYS_09851 | Province: No / Year: Yes,SYS_09851,Province: No / Year: Yes,ssp245,SSP2-4.5（climate）,climate_ssp,p90,2033,31,29.209859757846974,0.2914797886649195,29.501339546511893,0.2914797886649194,39.674261807262454,44.209422107215055
lancet_ets,Lancet-like ETS baseline,strict_main_model,严筛主模型,SYS_09851 | Province: No / Year: Yes,SYS_09851,Province: No / Year: Yes,ssp245,SSP2-4.5（climate）,climate_ssp,p90,2034,31,29.072485720089094,0.5877104634155471,29.660196183504645,0.587710463415547,39.492722286974534,44.40264791366667
lancet_ets,Lancet-like ETS baseline,strict_main_model,严筛主模型,SYS_09851 | Province: No / Year: Yes,SYS_09851,Province: No / Year: Yes,ssp245,SSP2-4.5（climate）,climate_ssp,p90,2035,31,28.939130566114763,0.6929894736724629,29.632120039787228,0.6929894736724628,39.31168159567666,43.893938236247315
lancet_ets,Lancet-like ETS baseline,strict_main_model,严筛主模型,SYS_09851 | Province: No / Year: Yes,SYS_09851,Province: No / Year: Yes,ssp245,SSP2-4.5（climate）,climate_ssp,p90,2036,31,28.80928688143131,0.42814365005908667,29.237430531490396,0.42814365005908656,39.131257174803615,44.642647913666664
lancet_ets,Lancet-like ETS baseline,strict_main_model,严筛主模型,SYS_09851 | Province: No / Year: Yes,SYS_09851,Province: No / Year: Yes,ssp245,SSP2-4.5（climate）,climate_ssp,p90,2037,31,28.682531749203317,0.4662514083958159,29.14878315759913,0.466251408395816,38.9515355413847,45.212325333021504
lancet_ets,Lancet-like ETS baseline,strict_main_model,严筛主模型,SYS_09851 | Province: No / Year: Yes,SYS_09851,Province: No / Year: Yes,ssp245,SSP2-4.5（climate）,climate_ssp,p90,2038,31,28.558511630116143,0.376549330354053,28.935060960470192,0.3765493303540527,38.77257955053352,44.43135759108602
lancet_ets,Lancet-like ETS baseline,strict_main_model,严筛主模型,SYS_09851 | Province: No / Year: Yes,SYS_09851,Province: No / Year: Yes,ssp245,SSP2-4.5（climate）,climate_ssp,p90,2039,31,28.436930046994075,0.6419979454797461,29.07892799247382,0.6419979454797458,38.59443403145272,44.31813178463441
lancet_ets,Lancet-like ETS baseline,strict_main_model,严筛主模型,SYS_09851 | Province: No / Year: Yes,SYS_09851,Province: No / Year: Yes,ssp245,SSP2-4.5（climate）,climate_ssp,p90,2040,31,28.317537542666688,0.61317222586972,28.930709768536406,0.61317222586972,38.41713015022066,44.59264791366667
lancet_ets,Lancet-like ETS baseline,strict_main_model,严筛主模型,SYS_09851 | Province: No / Year: Yes,SYS_09851,Province: No / Year: Yes,ssp245,SSP2-4.5（climate）,climate_ssp,p90,2041,31,28.20012348168296,0.9158727758546615,29.115996257537624,0.9158727758546613,38.240688777504204,46.21038984915054
