Province,Year,scenario,statistic,TA（°C）
北京,2040,ssp585,p10,0.4640000000000004
北京,2041,ssp585,p10,1.354000000000001
北京,2042,ssp585,p10,1.564
北京,2043,ssp585,p10,1.8840000000000003
北京,2044,ssp585,p10,2.0540000000000003
北京,2045,ssp585,p10,1.9440000000000008
北京,2046,ssp585,p10,1.834
北京,2047,ssp585,p10,1.564
北京,2048,ssp585,p10,1.604000000000001
北京,2049,ssp585,p10,1.774000000000001
北京,2050,ssp585,p10,2.064
北京,2024,ssp585,p90,1.1466666666666647
北京,2025,ssp585,p90,0.996666666666666
北京,2026,ssp585,p90,1.2666666666666655
北京,2027,ssp585,p90,1.166666666666666
北京,2028,ssp585,p90,1.0766666666666662
北京,2029,ssp585,p90,1.1966666666666654
北京,2030,ssp585,p90,1.3666666666666654
北京,2031,ssp585,p90,1.4866666666666664
北京,2032,ssp585,p90,1.9866666666666664
北京,2033,ssp585,p90,1.5966666666666658
北京,2034,ssp585,p90,1.546666666666665
北京,2035,ssp585,p90,1.8566666666666656
北京,2036,ssp585,p90,1.746666666666666
北京,2037,ssp585,p90,2.0366666666666653
北京,2038,ssp585,p90,2.296666666666665
北京,2039,ssp585,p90,2.196666666666665
北京,2040,ssp585,p90,2.386666666666665
北京,2041,ssp585,p90,2.3566666666666656
北京,2042,ssp585,p90,2.476666666666665
北京,2043,ssp585,p90,2.4366666666666656
北京,2044,ssp585,p90,2.426666666666666
北京,2045,ssp585,p90,2.876666666666665
北京,2046,ssp585,p90,3.1166666666666654
北京,2047,ssp585,p90,2.9866666666666664
北京,2048,ssp585,p90,3.006666666666666
北京,2049,ssp585,p90,2.976666666666665
北京,2050,ssp585,p90,3.1866666666666656
吉林,2024,ssp119,median,0.7879999999999994
吉林,2025,ssp119,median,0.7379999999999995
吉林,2026,ssp119,median,0.7179999999999991
吉林,2027,ssp119,median,0.8679999999999994
吉林,2028,ssp119,median,0.8579999999999997
吉林,2029,ssp119,median,0.927999999999999
吉林,2030,ssp119,median,1.0179999999999998
吉林,2031,ssp119,median,0.9379999999999996
吉林,2032,ssp119,median,0.9579999999999992
吉林,2033,ssp119,median,1.1079999999999997
吉林,2034,ssp119,median,0.9979999999999992
吉林,2035,ssp119,median,1.0479999999999992
吉林,2036,ssp119,median,1.057999999999999
吉林,2037,ssp119,median,1.137999999999999
吉林,2038,ssp119,median,1.1679999999999993
吉林,2039,ssp119,median,1.2079999999999993
吉林,2040,ssp119,median,1.1579999999999997
吉林,2041,ssp119,median,1.1879999999999995
吉林,2042,ssp119,median,1.1879999999999995
吉林,2043,ssp119,median,1.307999999999999
吉林,2044,ssp119,median,1.247999999999999
吉林,2045,ssp119,median,1.1579999999999997
吉林,2046,ssp119,median,1.2379999999999995
吉林,2047,ssp119,median,1.177999999999999
吉林,2048,ssp119,median,1.347999999999999
吉林,2049,ssp119,median,1.3179999999999996
吉林,2050,ssp119,median,1.2779999999999996
吉林,2024,ssp119,p10,0.6833333333333336
吉林,2025,ssp119,p10,0.7433333333333341
吉林,2026,ssp119,p10,0.8533333333333335
吉林,2027,ssp119,p10,0.9233333333333338
吉林,2028,ssp119,p10,0.623333333333334
吉林,2029,ssp119,p10,0.8833333333333337
吉林,2030,ssp119,p10,0.8933333333333335
吉林,2031,ssp119,p10,0.8433333333333337
吉林,2032,ssp119,p10,0.9333333333333336
吉林,2033,ssp119,p10,1.0733333333333333
吉林,2034,ssp119,p10,1.0233333333333334
吉林,2035,ssp119,p10,0.993333333333334
吉林,2036,ssp119,p10,1.1033333333333335
吉林,2037,ssp119,p10,1.163333333333334
吉林,2038,ssp119,p10,1.0933333333333335
吉林,2039,ssp119,p10,1.1333333333333335
吉林,2040,ssp119,p10,1.0733333333333333
吉林,2041,ssp119,p10,1.1333333333333335
吉林,2042,ssp119,p10,0.993333333333334
吉林,2043,ssp119,p10,1.3233333333333333
吉林,2044,ssp119,p10,1.2333333333333334
吉林,2045,ssp119,p10,1.203333333333334
吉林,2046,ssp119,p10,1.0933333333333335
吉林,2047,ssp119,p10,1.253333333333334
吉林,2048,ssp119,p10,1.0533333333333337
吉林,2049,ssp119,p10,1.3033333333333337
吉林,2050,ssp119,p10,1.3233333333333333
吉林,2024,ssp119,p90,0.9859999999999998
吉林,2025,ssp119,p90,1.0859999999999994
吉林,2026,ssp119,p90,0.9459999999999996
吉林,2027,ssp119,p90,1.226
吉林,2028,ssp119,p90,1.2359999999999998
吉林,2029,ssp119,p90,1.2459999999999996
吉林,2030,ssp119,p90,1.146
吉林,2031,ssp119,p90,1.3259999999999996
吉林,2032,ssp119,p90,1.1659999999999997
吉林,2033,ssp119,p90,1.2159999999999993
吉林,2034,ssp119,p90,1.2559999999999991
吉林,2035,ssp119,p90,1.476
吉林,2036,ssp119,p90,1.386
吉林,2037,ssp119,p90,1.436
吉林,2038,ssp119,p90,1.4159999999999997
吉林,2039,ssp119,p90,1.386
吉林,2040,ssp119,p90,1.476
吉林,2041,ssp119,p90,1.5859999999999994
吉林,2042,ssp119,p90,1.4659999999999993
吉林,2043,ssp119,p90,1.606
吉林,2044,ssp119,p90,1.4659999999999993
吉林,2045,ssp119,p90,1.646
吉林,2046,ssp119,p90,1.596
吉林,2047,ssp119,p90,1.636
吉林,2048,ssp119,p90,1.5659999999999998
吉林,2049,ssp119,p90,1.5359999999999996
吉林,2050,ssp119,p90,1.686
吉林,2024,ssp126,median,1.1486666666666672
吉林,2025,ssp126,median,0.9286666666666664
吉林,2026,ssp126,median,0.7586666666666666
吉林,2027,ssp126,median,0.988666666666667
吉林,2028,ssp126,median,0.908666666666667
吉林,2029,ssp126,median,1.118666666666667
吉林,2030,ssp126,median,1.1786666666666663
吉林,2031,ssp126,median,0.948666666666667
吉林,2032,ssp126,median,1.1286666666666667
吉林,2033,ssp126,median,1.0986666666666665
吉林,2034,ssp126,median,1.238666666666667
吉林,2035,ssp126,median,1.3286666666666669
吉林,2036,ssp126,median,1.1786666666666663
吉林,2037,ssp126,median,1.2686666666666673
吉林,2038,ssp126,median,1.4186666666666667
吉林,2039,ssp126,median,1.6286666666666667
吉林,2040,ssp126,median,1.4986666666666668
吉林,2041,ssp126,median,1.5186666666666673
吉林,2042,ssp126,median,1.4986666666666668
吉林,2043,ssp126,median,1.5386666666666668
吉林,2044,ssp126,median,1.6686666666666667
吉林,2045,ssp126,median,1.318666666666667
吉林,2046,ssp126,median,1.7886666666666668
吉林,2047,ssp126,median,1.6786666666666663
吉林,2048,ssp126,median,1.948666666666667
吉林,2049,ssp126,median,1.838666666666667
吉林,2050,ssp126,median,1.528666666666667
吉林,2024,ssp126,p10,0.6976666666666667
吉林,2025,ssp126,p10,0.7576666666666663
吉林,2026,ssp126,p10,0.9876666666666668
吉林,2027,ssp126,p10,0.9676666666666662
吉林,2028,ssp126,p10,1.1076666666666668
吉林,2029,ssp126,p10,0.7676666666666669
吉林,2030,ssp126,p10,0.8676666666666666
吉林,2031,ssp126,p10,0.8076666666666661
吉林,2032,ssp126,p10,1.0776666666666666
吉林,2033,ssp126,p10,1.1976666666666669
吉林,2034,ssp126,p10,0.7576666666666663
吉林,2035,ssp126,p10,1.017666666666667
吉林,2036,ssp126,p10,1.2176666666666662
吉林,2037,ssp126,p10,1.227666666666667
吉林,2038,ssp126,p10,1.0876666666666663
吉林,2039,ssp126,p10,1.5476666666666663
吉林,2040,ssp126,p10,1.0276666666666667
吉林,2041,ssp126,p10,1.1876666666666669
吉林,2042,ssp126,p10,1.0476666666666663
吉林,2043,ssp126,p10,1.7876666666666663
吉林,2044,ssp126,p10,1.5476666666666663
吉林,2045,ssp126,p10,1.4076666666666666
吉林,2046,ssp126,p10,1.1276666666666664
吉林,2047,ssp126,p10,1.2576666666666665
吉林,2048,ssp126,p10,1.2576666666666665
吉林,2049,ssp126,p10,2.017666666666667
吉林,2050,ssp126,p10,1.2376666666666667
吉林,2024,ssp126,p90,1.0506666666666664
吉林,2025,ssp126,p90,1.2706666666666662
吉林,2026,ssp126,p90,1.1706666666666663
吉林,2027,ssp126,p90,1.3206666666666669
吉林,2028,ssp126,p90,1.2506666666666666
吉林,2029,ssp126,p90,1.5906666666666665
吉林,2030,ssp126,p90,1.5006666666666666
吉林,2031,ssp126,p90,1.5506666666666664
吉林,2032,ssp126,p90,1.3406666666666665
吉林,2033,ssp126,p90,1.4706666666666663
吉林,2034,ssp126,p90,1.8506666666666665
吉林,2035,ssp126,p90,2.070666666666667
吉林,2036,ssp126,p90,1.7106666666666657
吉林,2037,ssp126,p90,1.4206666666666663
吉林,2038,ssp126,p90,1.6206666666666667
吉林,2039,ssp126,p90,1.5606666666666662
吉林,2040,ssp126,p90,2.0106666666666664
吉林,2041,ssp126,p90,2.4106666666666667
吉林,2042,ssp126,p90,1.940666666666666
吉林,2043,ssp126,p90,1.9706666666666672
吉林,2044,ssp126,p90,2.0506666666666677
吉林,2045,ssp126,p90,2.480666666666667
吉林,2046,ssp126,p90,1.9906666666666668
吉林,2047,ssp126,p90,1.940666666666666
吉林,2048,ssp126,p90,2.310666666666667
吉林,2049,ssp126,p90,1.940666666666666
吉林,2050,ssp126,p90,2.320666666666667
吉林,2024,ssp245,median,0.7596666666666669
吉林,2025,ssp245,median,0.6496666666666666
吉林,2026,ssp245,median,0.7796666666666665
吉林,2027,ssp245,median,1.1196666666666664
吉林,2028,ssp245,median,0.9896666666666664
吉林,2029,ssp245,median,1.0996666666666668
吉林,2030,ssp245,median,1.1996666666666664
吉林,2031,ssp245,median,1.219666666666667
吉林,2032,ssp245,median,1.1396666666666668
吉林,2033,ssp245,median,1.549666666666666
吉林,2034,ssp245,median,1.1896666666666669
吉林,2035,ssp245,median,1.1696666666666662
吉林,2036,ssp245,median,1.4196666666666662
吉林,2037,ssp245,median,1.479666666666667
吉林,2038,ssp245,median,1.4496666666666664
吉林,2039,ssp245,median,1.4496666666666664
吉林,2040,ssp245,median,1.5596666666666668
吉林,2041,ssp245,median,1.3996666666666666
吉林,2042,ssp245,median,1.3096666666666668
吉林,2043,ssp245,median,1.6896666666666669
吉林,2044,ssp245,median,1.6696666666666662
吉林,2045,ssp245,median,1.5196666666666667
吉林,2046,ssp245,median,1.4996666666666665
吉林,2047,ssp245,median,1.6596666666666664
吉林,2048,ssp245,median,1.8596666666666664
吉林,2049,ssp245,median,1.729666666666667
吉林,2050,ssp245,median,1.979666666666667
吉林,2024,ssp245,p10,0.5426666666666664
吉林,2025,ssp245,p10,0.9026666666666668
吉林,2026,ssp245,p10,1.0926666666666671
吉林,2027,ssp245,p10,1.3826666666666672
吉林,2028,ssp245,p10,0.512666666666667
吉林,2029,ssp245,p10,1.262666666666667
吉林,2030,ssp245,p10,1.1326666666666672
吉林,2031,ssp245,p10,0.9526666666666666
吉林,2032,ssp245,p10,1.052666666666667
吉林,2033,ssp245,p10,1.642666666666667
吉林,2034,ssp245,p10,1.1226666666666665
吉林,2035,ssp245,p10,1.262666666666667
吉林,2036,ssp245,p10,1.302666666666667
吉林,2037,ssp245,p10,1.182666666666667
吉林,2038,ssp245,p10,1.222666666666667
吉林,2039,ssp245,p10,1.4426666666666668
吉林,2040,ssp245,p10,1.392666666666667
吉林,2041,ssp245,p10,1.1126666666666667
吉林,2042,ssp245,p10,0.8326666666666664
吉林,2043,ssp245,p10,1.4026666666666667
吉林,2044,ssp245,p10,1.1126666666666667
吉林,2045,ssp245,p10,1.4126666666666663
吉林,2046,ssp245,p10,1.3726666666666665
吉林,2047,ssp245,p10,1.6726666666666672
吉林,2048,ssp245,p10,1.2526666666666673
吉林,2049,ssp245,p10,1.2826666666666666
吉林,2050,ssp245,p10,1.5626666666666669
吉林,2024,ssp245,p90,0.9949999999999992
吉林,2025,ssp245,p90,1.4949999999999992
吉林,2026,ssp245,p90,1.4049999999999994
吉林,2027,ssp245,p90,1.6049999999999995
吉林,2028,ssp245,p90,1.465
吉林,2029,ssp245,p90,1.2449999999999992
吉林,2030,ssp245,p90,1.2649999999999997
吉林,2031,ssp245,p90,1.3849999999999998
吉林,2032,ssp245,p90,1.0749999999999993
吉林,2033,ssp245,p90,1.4949999999999992
吉林,2034,ssp245,p90,1.4049999999999994
吉林,2035,ssp245,p90,1.5949999999999998
吉林,2036,ssp245,p90,1.9149999999999991
吉林,2037,ssp245,p90,1.705
吉林,2038,ssp245,p90,1.614999999999999
吉林,2039,ssp245,p90,1.7649999999999988
吉林,2040,ssp245,p90,1.7649999999999988
吉林,2041,ssp245,p90,1.9049999999999996
吉林,2042,ssp245,p90,2.045
吉林,2043,ssp245,p90,2.014999999999999
吉林,2044,ssp245,p90,1.895
吉林,2045,ssp245,p90,2.145
吉林,2046,ssp245,p90,2.035
吉林,2047,ssp245,p90,2.1850000000000005
吉林,2048,ssp245,p90,2.305
吉林,2049,ssp245,p90,2.395
吉林,2050,ssp245,p90,2.615
吉林,2024,ssp370,median,0.6206666666666658
吉林,2025,ssp370,median,0.5906666666666665
吉林,2026,ssp370,median,0.5406666666666666
吉林,2027,ssp370,median,0.6806666666666663
吉林,2028,ssp370,median,0.8006666666666664
吉林,2029,ssp370,median,0.8906666666666663
吉林,2030,ssp370,median,1.0806666666666658
吉林,2031,ssp370,median,0.9206666666666664
吉林,2032,ssp370,median,0.8706666666666658
吉林,2033,ssp370,median,0.980666666666666
吉林,2034,ssp370,median,1.0106666666666664
吉林,2035,ssp370,median,1.0806666666666658
吉林,2036,ssp370,median,1.0806666666666658
吉林,2037,ssp370,median,1.2506666666666666
吉林,2038,ssp370,median,1.2706666666666662
吉林,2039,ssp370,median,1.440666666666666
吉林,2040,ssp370,median,1.2906666666666666
吉林,2041,ssp370,median,1.3306666666666658
吉林,2042,ssp370,median,1.5906666666666665
吉林,2043,ssp370,median,1.820666666666666
吉林,2044,ssp370,median,1.490666666666666
吉林,2045,ssp370,median,1.530666666666666
吉林,2046,ssp370,median,1.7206666666666663
吉林,2047,ssp370,median,1.4606666666666666
吉林,2048,ssp370,median,1.980666666666666
吉林,2049,ssp370,median,2.0806666666666658
吉林,2050,ssp370,median,2.0006666666666666
吉林,2024,ssp370,p10,0.7290000000000001
吉林,2025,ssp370,p10,0.4090000000000007
吉林,2026,ssp370,p10,0.3690000000000006
吉林,2027,ssp370,p10,0.5290000000000008
吉林,2028,ssp370,p10,0.0190000000000001
吉林,2029,ssp370,p10,0.899
吉林,2030,ssp370,p10,0.6990000000000007
吉林,2031,ssp370,p10,1.1590000000000007
吉林,2032,ssp370,p10,1.0790000000000006
吉林,2033,ssp370,p10,0.7190000000000003
吉林,2034,ssp370,p10,0.9990000000000006
吉林,2035,ssp370,p10,0.9490000000000008
吉林,2036,ssp370,p10,0.939
吉林,2037,ssp370,p10,1.3690000000000009
吉林,2038,ssp370,p10,1.2790000000000008
吉林,2039,ssp370,p10,0.9990000000000006
吉林,2040,ssp370,p10,1.4890000000000008
吉林,2041,ssp370,p10,1.6390000000000002
吉林,2042,ssp370,p10,1.2890000000000006
吉林,2043,ssp370,p10,1.4690000000000003
吉林,2044,ssp370,p10,1.6390000000000002
吉林,2045,ssp370,p10,1.5990000000000002
吉林,2046,ssp370,p10,1.3390000000000004
吉林,2047,ssp370,p10,1.6990000000000007
吉林,2048,ssp370,p10,1.1790000000000005
吉林,2049,ssp370,p10,1.609
吉林,2050,ssp370,p10,2.1990000000000007
吉林,2024,ssp370,p90,1.1483333333333334
吉林,2025,ssp370,p90,1.0183333333333335
吉林,2026,ssp370,p90,0.7583333333333337
吉林,2027,ssp370,p90,1.2183333333333335
吉林,2028,ssp370,p90,1.788333333333333
吉林,2029,ssp370,p90,1.4783333333333335
吉林,2030,ssp370,p90,1.0983333333333336
吉林,2031,ssp370,p90,1.828333333333334
吉林,2032,ssp370,p90,1.4483333333333333
吉林,2033,ssp370,p90,1.168333333333334
吉林,2034,ssp370,p90,1.3583333333333334
吉林,2035,ssp370,p90,1.4083333333333332
吉林,2036,ssp370,p90,1.788333333333333
吉林,2037,ssp370,p90,2.038333333333333
吉林,2038,ssp370,p90,1.6983333333333333
吉林,2039,ssp370,p90,1.9883333333333344
吉林,2040,ssp370,p90,1.998333333333334
吉林,2041,ssp370,p90,2.038333333333333
吉林,2042,ssp370,p90,1.7283333333333326
吉林,2043,ssp370,p90,2.658333333333334
吉林,2044,ssp370,p90,2.118333333333333
吉林,2045,ssp370,p90,2.438333333333333
吉林,2046,ssp370,p90,2.768333333333333
吉林,2047,ssp370,p90,2.6783333333333337
吉林,2048,ssp370,p90,2.288333333333333
吉林,2049,ssp370,p90,2.4783333333333326
吉林,2050,ssp370,p90,2.8183333333333342
吉林,2024,ssp585,median,0.9173333333333336
吉林,2025,ssp585,median,1.067333333333334
吉林,2026,ssp585,median,1.107333333333334
吉林,2027,ssp585,median,1.0973333333333333
吉林,2028,ssp585,median,1.1773333333333331
吉林,2029,ssp585,median,1.1173333333333335
吉林,2030,ssp585,median,1.1973333333333338
吉林,2031,ssp585,median,1.277333333333334
吉林,2032,ssp585,median,1.357333333333334
吉林,2033,ssp585,median,1.6773333333333331
吉林,2034,ssp585,median,1.3473333333333333
吉林,2035,ssp585,median,1.527333333333334
吉林,2036,ssp585,median,1.5373333333333337
吉林,2037,ssp585,median,1.6773333333333331
吉林,2038,ssp585,median,1.7973333333333334
吉林,2039,ssp585,median,1.6573333333333338
吉林,2040,ssp585,median,1.7073333333333336
吉林,2041,ssp585,median,2.107333333333334
吉林,2042,ssp585,median,1.9973333333333336
吉林,2043,ssp585,median,2.1373333333333333
吉林,2044,ssp585,median,2.1373333333333333
吉林,2045,ssp585,median,2.2473333333333336
吉林,2046,ssp585,median,2.087333333333333
吉林,2047,ssp585,median,2.0773333333333337
吉林,2048,ssp585,median,2.187333333333334
吉林,2049,ssp585,median,2.3273333333333337
吉林,2050,ssp585,median,2.4973333333333336
吉林,2024,ssp585,p10,0.8523333333333332
吉林,2025,ssp585,p10,1.0823333333333327
吉林,2026,ssp585,p10,1.1823333333333332
吉林,2027,ssp585,p10,1.0823333333333327
吉林,2028,ssp585,p10,1.0423333333333336
吉林,2029,ssp585,p10,0.8123333333333331
吉林,2030,ssp585,p10,1.1823333333333332
吉林,2031,ssp585,p10,0.652333333333333
吉林,2032,ssp585,p10,0.8323333333333327
吉林,2033,ssp585,p10,1.2123333333333337
吉林,2034,ssp585,p10,1.7623333333333333
吉林,2035,ssp585,p10,1.232333333333333
吉林,2036,ssp585,p10,1.572333333333333
吉林,2037,ssp585,p10,1.572333333333333
吉林,2038,ssp585,p10,1.5023333333333335
吉林,2039,ssp585,p10,1.2623333333333333
吉林,2040,ssp585,p10,1.0923333333333334
吉林,2041,ssp585,p10,1.4723333333333333
吉林,2042,ssp585,p10,1.6023333333333332
吉林,2043,ssp585,p10,1.9123333333333328
吉林,2044,ssp585,p10,1.862333333333333
吉林,2045,ssp585,p10,1.6023333333333332
吉林,2046,ssp585,p10,1.7223333333333333
吉林,2047,ssp585,p10,1.8923333333333328
吉林,2048,ssp585,p10,1.7023333333333328
吉林,2049,ssp585,p10,2.0123333333333333
吉林,2050,ssp585,p10,2.352333333333333
吉林,2024,ssp585,p90,1.1626666666666663
吉林,2025,ssp585,p90,1.0726666666666669
吉林,2026,ssp585,p90,0.9426666666666668
吉林,2027,ssp585,p90,1.4626666666666663
吉林,2028,ssp585,p90,1.1226666666666665
吉林,2029,ssp585,p90,1.4826666666666668
吉林,2030,ssp585,p90,1.5526666666666662
吉林,2031,ssp585,p90,1.5426666666666664
吉林,2032,ssp585,p90,1.8126666666666669
吉林,2033,ssp585,p90,1.852666666666666
吉林,2034,ssp585,p90,1.6226666666666665
吉林,2035,ssp585,p90,2.4026666666666667
吉林,2036,ssp585,p90,1.642666666666667
吉林,2037,ssp585,p90,2.2926666666666677
吉林,2038,ssp585,p90,2.5926666666666662
吉林,2039,ssp585,p90,2.142666666666667
吉林,2040,ssp585,p90,2.2126666666666672
吉林,2041,ssp585,p90,2.352666666666666
吉林,2042,ssp585,p90,2.552666666666667
吉林,2043,ssp585,p90,2.522666666666666
吉林,2044,ssp585,p90,2.512666666666666
吉林,2045,ssp585,p90,2.632666666666667
吉林,2046,ssp585,p90,2.9226666666666663
吉林,2047,ssp585,p90,3.442666666666666
吉林,2048,ssp585,p90,2.9126666666666665
吉林,2049,ssp585,p90,3.182666666666666
吉林,2050,ssp585,p90,3.3226666666666667
四川,2024,ssp119,median,0.7016666666666671
四川,2025,ssp119,median,0.751666666666666
四川,2026,ssp119,median,0.671666666666666
四川,2027,ssp119,median,0.751666666666666
四川,2028,ssp119,median,0.8516666666666675
四川,2029,ssp119,median,0.8616666666666672
四川,2030,ssp119,median,0.8516666666666675
四川,2031,ssp119,median,0.8016666666666667
四川,2032,ssp119,median,0.871666666666667
四川,2033,ssp119,median,0.9416666666666672
四川,2034,ssp119,median,0.9416666666666672
四川,2035,ssp119,median,0.9316666666666658
四川,2036,ssp119,median,0.9416666666666672
四川,2037,ssp119,median,0.9816666666666664
四川,2038,ssp119,median,1.041666666666667
四川,2039,ssp119,median,1.0316666666666672
四川,2040,ssp119,median,0.9916666666666664
四川,2041,ssp119,median,1.0316666666666672
四川,2042,ssp119,median,1.0316666666666672
四川,2043,ssp119,median,1.0616666666666663
四川,2044,ssp119,median,1.041666666666667
四川,2045,ssp119,median,1.091666666666666
四川,2046,ssp119,median,1.1516666666666664
四川,2047,ssp119,median,1.1016666666666677
四川,2048,ssp119,median,1.1416666666666666
四川,2049,ssp119,median,1.171666666666666
四川,2050,ssp119,median,1.1816666666666658
四川,2024,ssp119,p10,0.6006666666666671
四川,2025,ssp119,p10,0.5906666666666673
四川,2026,ssp119,p10,0.6806666666666672
四川,2027,ssp119,p10,0.6806666666666672
四川,2028,ssp119,p10,0.7206666666666672
四川,2029,ssp119,p10,0.730666666666667
四川,2030,ssp119,p10,0.7206666666666672
四川,2031,ssp119,p10,0.770666666666667
四川,2032,ssp119,p10,0.8206666666666669
四川,2033,ssp119,p10,0.8706666666666676
四川,2034,ssp119,p10,0.8806666666666674
四川,2035,ssp119,p10,0.8706666666666676
四川,2036,ssp119,p10,0.9206666666666674
四川,2037,ssp119,p10,0.9106666666666676
四川,2038,ssp119,p10,1.0406666666666675
四川,2039,ssp119,p10,0.9106666666666676
四川,2040,ssp119,p10,0.9306666666666672
四川,2041,ssp119,p10,1.0006666666666677
四川,2042,ssp119,p10,1.0306666666666675
四川,2043,ssp119,p10,1.0106666666666673
四川,2044,ssp119,p10,0.9606666666666674
四川,2045,ssp119,p10,1.0806666666666669
四川,2046,ssp119,p10,1.0806666666666669
四川,2047,ssp119,p10,1.0706666666666669
四川,2048,ssp119,p10,1.0806666666666669
四川,2049,ssp119,p10,1.1306666666666674
四川,2050,ssp119,p10,1.100666666666668
四川,2024,ssp119,p90,0.8930000000000007
四川,2025,ssp119,p90,0.9030000000000004
四川,2026,ssp119,p90,0.9530000000000012
四川,2027,ssp119,p90,0.963000000000001
四川,2028,ssp119,p90,1.0730000000000004
四川,2029,ssp119,p90,1.0630000000000006
四川,2030,ssp119,p90,1.0230000000000017
四川,2031,ssp119,p90,1.123000000000001
四川,2032,ssp119,p90,1.133000000000001
四川,2033,ssp119,p90,1.1530000000000005
四川,2034,ssp119,p90,1.123000000000001
四川,2035,ssp119,p90,1.2730000000000017
四川,2036,ssp119,p90,1.2330000000000003
四川,2037,ssp119,p90,1.2230000000000008
四川,2038,ssp119,p90,1.3230000000000004
四川,2039,ssp119,p90,1.373000000000001
四川,2040,ssp119,p90,1.3430000000000015
四川,2041,ssp119,p90,1.3230000000000004
四川,2042,ssp119,p90,1.3130000000000006
四川,2043,ssp119,p90,1.4430000000000014
四川,2044,ssp119,p90,1.3130000000000006
四川,2045,ssp119,p90,1.4030000000000005
四川,2046,ssp119,p90,1.4430000000000014
四川,2047,ssp119,p90,1.3330000000000002
四川,2048,ssp119,p90,1.4030000000000005
四川,2049,ssp119,p90,1.4130000000000005
四川,2050,ssp119,p90,1.4530000000000012
四川,2024,ssp126,median,0.8380000000000001
四川,2025,ssp126,median,0.8380000000000001
四川,2026,ssp126,median,0.758
四川,2027,ssp126,median,0.8480000000000016
四川,2028,ssp126,median,1.0280000000000014
四川,2029,ssp126,median,1.0180000000000016
四川,2030,ssp126,median,1.0280000000000014
四川,2031,ssp126,median,1.008
四川,2032,ssp126,median,1.178
四川,2033,ssp126,median,1.1080000000000014
四川,2034,ssp126,median,1.0680000000000005
四川,2035,ssp126,median,1.1080000000000014
四川,2036,ssp126,median,1.1980000000000013
四川,2037,ssp126,median,1.2380000000000004
四川,2038,ssp126,median,1.2680000000000016
四川,2039,ssp126,median,1.3680000000000012
四川,2040,ssp126,median,1.3180000000000005
四川,2041,ssp126,median,1.298000000000001
四川,2042,ssp126,median,1.428
四川,2043,ssp126,median,1.3980000000000006
四川,2044,ssp126,median,1.2480000000000002
四川,2045,ssp126,median,1.4380000000000015
四川,2046,ssp126,median,1.508
四川,2047,ssp126,median,1.4680000000000009
四川,2048,ssp126,median,1.3980000000000006
四川,2049,ssp126,median,1.6180000000000012
四川,2050,ssp126,median,1.4680000000000009
四川,2024,ssp126,p10,0.8120000000000003
四川,2025,ssp126,p10,0.8019999999999996
四川,2026,ssp126,p10,0.7620000000000005
四川,2027,ssp126,p10,0.6920000000000002
四川,2028,ssp126,p10,0.912
四川,2029,ssp126,p10,0.8819999999999997
四川,2030,ssp126,p10,0.742
四川,2031,ssp126,p10,0.8920000000000003
四川,2032,ssp126,p10,0.9619999999999996
四川,2033,ssp126,p10,1.0619999999999994
四川,2034,ssp126,p10,1.0120000000000005
四川,2035,ssp126,p10,1.0019999999999998
四川,2036,ssp126,p10,0.952
四川,2037,ssp126,p10,1.0820000000000007
四川,2038,ssp126,p10,1.1519999999999992
四川,2039,ssp126,p10,0.9720000000000004
四川,2040,ssp126,p10,1.0920000000000003
四川,2041,ssp126,p10,1.231999999999999
四川,2042,ssp126,p10,1.3420000000000003
四川,2043,ssp126,p10,1.231999999999999
四川,2044,ssp126,p10,1.0719999999999992
四川,2045,ssp126,p10,1.231999999999999
四川,2046,ssp126,p10,1.4120000000000008
四川,2047,ssp126,p10,1.3320000000000007
四川,2048,ssp126,p10,1.282
四川,2049,ssp126,p10,1.3520000000000003
四川,2050,ssp126,p10,1.2119999999999995
四川,2024,ssp126,p90,0.7986666666666657
四川,2025,ssp126,p90,0.9786666666666672
四川,2026,ssp126,p90,0.8886666666666656
四川,2027,ssp126,p90,0.9986666666666668
四川,2028,ssp126,p90,1.238666666666667
四川,2029,ssp126,p90,1.068666666666667
四川,2030,ssp126,p90,1.118666666666666
四川,2031,ssp126,p90,1.2786666666666662
四川,2032,ssp126,p90,1.2486666666666668
四川,2033,ssp126,p90,1.368666666666666
四川,2034,ssp126,p90,1.448666666666666
四川,2035,ssp126,p90,1.4386666666666663
四川,2036,ssp126,p90,1.538666666666666
四川,2037,ssp126,p90,1.4786666666666672
四川,2038,ssp126,p90,1.5286666666666662
四川,2039,ssp126,p90,1.808666666666665
四川,2040,ssp126,p90,1.738666666666667
四川,2041,ssp126,p90,1.5286666666666662
四川,2042,ssp126,p90,1.5486666666666655
四川,2043,ssp126,p90,1.7586666666666666
四川,2044,ssp126,p90,1.5986666666666665
四川,2045,ssp126,p90,1.7586666666666666
四川,2046,ssp126,p90,1.738666666666667
四川,2047,ssp126,p90,1.7586666666666666
四川,2048,ssp126,p90,1.6286666666666658
四川,2049,ssp126,p90,1.8286666666666669
四川,2050,ssp126,p90,1.708666666666666
四川,2024,ssp245,median,0.7733333333333343
四川,2025,ssp245,median,0.833333333333333
四川,2026,ssp245,median,0.7733333333333343
四川,2027,ssp245,median,0.8033333333333337
四川,2028,ssp245,median,0.9133333333333332
四川,2029,ssp245,median,1.033333333333334
四川,2030,ssp245,median,1.003333333333333
