Province,Year,scenario,statistic,rx1day,additive_bias,overlap_n,rx1day_aligned
安徽,2046,ssp585,median,68.11,-10.792136224444443,9,57.31786377555556
安徽,2047,ssp585,median,66.28,-10.792136224444443,9,55.48786377555556
安徽,2048,ssp585,median,67.04,-10.792136224444443,9,56.247863775555565
安徽,2049,ssp585,median,69.08,-10.792136224444443,9,58.28786377555556
安徽,2050,ssp585,median,66.53,-10.792136224444443,9,55.73786377555556
北京,2024,ssp585,median,47.63,21.419855682222227,9,69.04985568222223
北京,2025,ssp585,median,53.82,21.419855682222227,9,75.23985568222223
北京,2026,ssp585,median,52.32,21.419855682222227,9,73.73985568222223
北京,2027,ssp585,median,51.91,21.419855682222227,9,73.32985568222222
北京,2028,ssp585,median,53.82,21.419855682222227,9,75.23985568222223
北京,2029,ssp585,median,55.18,21.419855682222227,9,76.59985568222223
北京,2030,ssp585,median,52.69,21.419855682222227,9,74.10985568222222
北京,2031,ssp585,median,52.47,21.419855682222227,9,73.88985568222222
北京,2032,ssp585,median,52.59,21.419855682222227,9,74.00985568222222
北京,2033,ssp585,median,53.21,21.419855682222227,9,74.62985568222223
北京,2034,ssp585,median,48.08,21.419855682222227,9,69.49985568222223
北京,2035,ssp585,median,49.84,21.419855682222227,9,71.25985568222222
北京,2036,ssp585,median,50.46,21.419855682222227,9,71.87985568222223
北京,2037,ssp585,median,48.83,21.419855682222227,9,70.24985568222223
北京,2038,ssp585,median,55.14,21.419855682222227,9,76.55985568222223
北京,2039,ssp585,median,57.16,21.419855682222227,9,78.57985568222222
北京,2040,ssp585,median,47.4,21.419855682222227,9,68.81985568222223
北京,2041,ssp585,median,59.31,21.419855682222227,9,80.72985568222222
北京,2042,ssp585,median,59.14,21.419855682222227,9,80.55985568222223
北京,2043,ssp585,median,53.32,21.419855682222227,9,74.73985568222223
北京,2044,ssp585,median,68.09,21.419855682222227,9,89.50985568222222
北京,2045,ssp585,median,51.81,21.419855682222227,9,73.22985568222222
北京,2046,ssp585,median,59.98,21.419855682222227,9,81.39985568222222
北京,2047,ssp585,median,57.48,21.419855682222227,9,78.89985568222222
北京,2048,ssp585,median,57.01,21.419855682222227,9,78.42985568222223
北京,2049,ssp585,median,54.13,21.419855682222227,9,75.54985568222223
北京,2050,ssp585,median,59.84,21.419855682222227,9,81.25985568222222
重庆,2024,ssp585,median,48.26,-0.6868016422222235,9,47.57319835777778
重庆,2025,ssp585,median,48.28,-0.6868016422222235,9,47.59319835777778
重庆,2026,ssp585,median,50.37,-0.6868016422222235,9,49.683198357777776
重庆,2027,ssp585,median,48.33,-0.6868016422222235,9,47.64319835777778
重庆,2028,ssp585,median,50.99,-0.6868016422222235,9,50.30319835777778
重庆,2029,ssp585,median,51.08,-0.6868016422222235,9,50.39319835777778
重庆,2030,ssp585,median,52.09,-0.6868016422222235,9,51.40319835777778
重庆,2031,ssp585,median,51.93,-0.6868016422222235,9,51.24319835777778
重庆,2032,ssp585,median,48.06,-0.6868016422222235,9,47.37319835777778
重庆,2033,ssp585,median,48.83,-0.6868016422222235,9,48.14319835777778
重庆,2034,ssp585,median,48.67,-0.6868016422222235,9,47.98319835777778
重庆,2035,ssp585,median,48.43,-0.6868016422222235,9,47.74319835777778
重庆,2036,ssp585,median,50.92,-0.6868016422222235,9,50.23319835777778
重庆,2037,ssp585,median,49.17,-0.6868016422222235,9,48.48319835777778
重庆,2038,ssp585,median,49.12,-0.6868016422222235,9,48.433198357777776
重庆,2039,ssp585,median,47.43,-0.6868016422222235,9,46.74319835777778
重庆,2040,ssp585,median,53.43,-0.6868016422222235,9,52.74319835777778
重庆,2041,ssp585,median,49.51,-0.6868016422222235,9,48.82319835777778
重庆,2042,ssp585,median,50.14,-0.6868016422222235,9,49.45319835777778
重庆,2043,ssp585,median,52.71,-0.6868016422222235,9,52.02319835777778
重庆,2044,ssp585,median,52.08,-0.6868016422222235,9,51.39319835777778
重庆,2045,ssp585,median,49.23,-0.6868016422222235,9,48.543198357777776
重庆,2046,ssp585,median,51.06,-0.6868016422222235,9,50.37319835777778
重庆,2047,ssp585,median,54.64,-0.6868016422222235,9,53.95319835777778
重庆,2048,ssp585,median,49.3,-0.6868016422222235,9,48.613198357777776
重庆,2049,ssp585,median,52.79,-0.6868016422222235,9,52.10319835777778
重庆,2050,ssp585,median,51.48,-0.6868016422222235,9,50.793198357777776
福建,2024,ssp585,median,65.06,-11.349478164444447,9,53.710521835555554
福建,2025,ssp585,median,71.82,-11.349478164444447,9,60.470521835555544
福建,2026,ssp585,median,66.85,-11.349478164444447,9,55.500521835555546
福建,2027,ssp585,median,66.28,-11.349478164444447,9,54.93052183555555
福建,2028,ssp585,median,67.83,-11.349478164444447,9,56.48052183555555
福建,2029,ssp585,median,65.33,-11.349478164444447,9,53.98052183555555
福建,2030,ssp585,median,72.4,-11.349478164444447,9,61.05052183555556
福建,2031,ssp585,median,65.87,-11.349478164444447,9,54.520521835555556
福建,2032,ssp585,median,65.36,-11.349478164444447,9,54.01052183555555
福建,2033,ssp585,median,70.97,-11.349478164444447,9,59.62052183555555
福建,2034,ssp585,median,69.12,-11.349478164444447,9,57.770521835555556
福建,2035,ssp585,median,66.79,-11.349478164444447,9,55.44052183555556
福建,2036,ssp585,median,68.41,-11.349478164444447,9,57.06052183555555
福建,2037,ssp585,median,63.8,-11.349478164444447,9,52.45052183555555
福建,2038,ssp585,median,65.53,-11.349478164444447,9,54.18052183555555
福建,2039,ssp585,median,71.01,-11.349478164444447,9,59.660521835555556
福建,2040,ssp585,median,71.8,-11.349478164444447,9,60.45052183555555
福建,2041,ssp585,median,68.61,-11.349478164444447,9,57.26052183555555
福建,2042,ssp585,median,68.11,-11.349478164444447,9,56.76052183555555
福建,2043,ssp585,median,66.54,-11.349478164444447,9,55.19052183555556
福建,2044,ssp585,median,70.2,-11.349478164444447,9,58.850521835555554
福建,2045,ssp585,median,64.91,-11.349478164444447,9,53.56052183555555
福建,2046,ssp585,median,71.84,-11.349478164444447,9,60.490521835555555
福建,2047,ssp585,median,70.65,-11.349478164444447,9,59.30052183555556
福建,2048,ssp585,median,60.71,-11.349478164444447,9,49.36052183555555
福建,2049,ssp585,median,68.19,-11.349478164444447,9,56.84052183555555
福建,2050,ssp585,median,69.53,-11.349478164444447,9,58.18052183555555
甘肃,2024,ssp585,median,21.32,-10.407069377444445,9,10.912930622555555
甘肃,2025,ssp585,median,20.89,-10.407069377444445,9,10.482930622555555
甘肃,2026,ssp585,median,20.9,-10.407069377444445,9,10.492930622555553
甘肃,2027,ssp585,median,20.73,-10.407069377444445,9,10.322930622555555
甘肃,2028,ssp585,median,21.58,-10.407069377444445,9,11.172930622555553
甘肃,2029,ssp585,median,20.44,-10.407069377444445,9,10.032930622555556
甘肃,2030,ssp585,median,20.87,-10.407069377444445,9,10.462930622555556
甘肃,2031,ssp585,median,20.89,-10.407069377444445,9,10.482930622555555
甘肃,2032,ssp585,median,21.12,-10.407069377444445,9,10.712930622555556
甘肃,2033,ssp585,median,21.43,-10.407069377444445,9,11.022930622555554
甘肃,2034,ssp585,median,20.83,-10.407069377444445,9,10.422930622555553
甘肃,2035,ssp585,median,21.75,-10.407069377444445,9,11.342930622555555
甘肃,2036,ssp585,median,22.02,-10.407069377444445,9,11.612930622555554
甘肃,2037,ssp585,median,22.03,-10.407069377444445,9,11.622930622555556
甘肃,2038,ssp585,median,21.69,-10.407069377444445,9,11.282930622555556
甘肃,2039,ssp585,median,21.56,-10.407069377444445,9,11.152930622555553
甘肃,2040,ssp585,median,23.13,-10.407069377444445,9,12.722930622555554
甘肃,2041,ssp585,median,20.94,-10.407069377444445,9,10.532930622555556
甘肃,2042,ssp585,median,21.65,-10.407069377444445,9,11.242930622555553
甘肃,2043,ssp585,median,20.97,-10.407069377444445,9,10.562930622555553
甘肃,2044,ssp585,median,21.54,-10.407069377444445,9,11.132930622555554
甘肃,2045,ssp585,median,22.31,-10.407069377444445,9,11.902930622555553
甘肃,2046,ssp585,median,21.53,-10.407069377444445,9,11.122930622555556
甘肃,2047,ssp585,median,22.67,-10.407069377444445,9,12.262930622555556
甘肃,2048,ssp585,median,21.43,-10.407069377444445,9,11.022930622555554
甘肃,2049,ssp585,median,22.19,-10.407069377444445,9,11.782930622555556
甘肃,2050,ssp585,median,21.08,-10.407069377444445,9,10.672930622555553
广东,2024,ssp585,median,67.0,-8.133569181111111,9,58.86643081888889
广东,2025,ssp585,median,67.33,-8.133569181111111,9,59.196430818888885
广东,2026,ssp585,median,72.45,-8.133569181111111,9,64.31643081888889
广东,2027,ssp585,median,67.2,-8.133569181111111,9,59.06643081888889
广东,2028,ssp585,median,70.2,-8.133569181111111,9,62.06643081888889
广东,2029,ssp585,median,70.72,-8.133569181111111,9,62.586430818888886
广东,2030,ssp585,median,67.09,-8.133569181111111,9,58.95643081888889
广东,2031,ssp585,median,66.97,-8.133569181111111,9,58.836430818888886
广东,2032,ssp585,median,68.05,-8.133569181111111,9,59.916430818888884
广东,2033,ssp585,median,67.48,-8.133569181111111,9,59.34643081888889
广东,2034,ssp585,median,73.28,-8.133569181111111,9,65.14643081888889
广东,2035,ssp585,median,68.33,-8.133569181111111,9,60.196430818888885
广东,2036,ssp585,median,68.15,-8.133569181111111,9,60.01643081888889
广东,2037,ssp585,median,66.27,-8.133569181111111,9,58.13643081888888
广东,2038,ssp585,median,64.78,-8.133569181111111,9,56.64643081888889
广东,2039,ssp585,median,67.33,-8.133569181111111,9,59.196430818888885
广东,2040,ssp585,median,69.73,-8.133569181111111,9,61.59643081888889
广东,2041,ssp585,median,71.7,-8.133569181111111,9,63.56643081888889
广东,2042,ssp585,median,71.94,-8.133569181111111,9,63.806430818888884
广东,2043,ssp585,median,67.01,-8.133569181111111,9,58.87643081888889
广东,2044,ssp585,median,67.32,-8.133569181111111,9,59.18643081888888
广东,2045,ssp585,median,68.71,-8.133569181111111,9,60.57643081888888
广东,2046,ssp585,median,70.81,-8.133569181111111,9,62.67643081888889
广东,2047,ssp585,median,68.78,-8.133569181111111,9,60.64643081888889
广东,2048,ssp585,median,65.64,-8.133569181111111,9,57.50643081888889
广东,2049,ssp585,median,69.53,-8.133569181111111,9,61.39643081888889
广东,2050,ssp585,median,72.78,-8.133569181111111,9,64.64643081888889
广西,2024,ssp585,median,58.62,-14.134882962222223,9,44.485117037777776
广西,2025,ssp585,median,62.51,-14.134882962222223,9,48.37511703777778
广西,2026,ssp585,median,61.59,-14.134882962222223,9,47.45511703777778
广西,2027,ssp585,median,63.17,-14.134882962222223,9,49.03511703777778
广西,2028,ssp585,median,63.53,-14.134882962222223,9,49.39511703777778
广西,2029,ssp585,median,64.12,-14.134882962222223,9,49.98511703777778
广西,2030,ssp585,median,58.52,-14.134882962222223,9,44.38511703777778
广西,2031,ssp585,median,64.51,-14.134882962222223,9,50.375117037777784
广西,2032,ssp585,median,63.51,-14.134882962222223,9,49.37511703777778
广西,2033,ssp585,median,62.82,-14.134882962222223,9,48.68511703777778
广西,2034,ssp585,median,61.85,-14.134882962222223,9,47.71511703777778
广西,2035,ssp585,median,62.0,-14.134882962222223,9,47.86511703777778
广西,2036,ssp585,median,62.52,-14.134882962222223,9,48.38511703777778
广西,2037,ssp585,median,58.43,-14.134882962222223,9,44.29511703777778
广西,2038,ssp585,median,59.83,-14.134882962222223,9,45.69511703777778
广西,2039,ssp585,median,61.95,-14.134882962222223,9,47.81511703777778
广西,2040,ssp585,median,64.64,-14.134882962222223,9,50.50511703777778
广西,2041,ssp585,median,63.17,-14.134882962222223,9,49.03511703777778
广西,2042,ssp585,median,63.8,-14.134882962222223,9,49.665117037777776
广西,2043,ssp585,median,64.58,-14.134882962222223,9,50.44511703777778
广西,2044,ssp585,median,59.45,-14.134882962222223,9,45.31511703777778
广西,2045,ssp585,median,62.08,-14.134882962222223,9,47.94511703777778
广西,2046,ssp585,median,63.06,-14.134882962222223,9,48.92511703777778
广西,2047,ssp585,median,62.89,-14.134882962222223,9,48.75511703777778
广西,2048,ssp585,median,62.17,-14.134882962222223,9,48.03511703777778
广西,2049,ssp585,median,66.55,-14.134882962222223,9,52.415117037777776
广西,2050,ssp585,median,65.47,-14.134882962222223,9,51.33511703777778
贵州,2024,ssp585,median,41.38,-5.913599068888889,9,35.46640093111111
贵州,2025,ssp585,median,44.29,-5.913599068888889,9,38.37640093111111
贵州,2026,ssp585,median,42.37,-5.913599068888889,9,36.456400931111105
贵州,2027,ssp585,median,44.18,-5.913599068888889,9,38.26640093111111
贵州,2028,ssp585,median,44.91,-5.913599068888889,9,38.99640093111111
贵州,2029,ssp585,median,43.92,-5.913599068888889,9,38.006400931111116
贵州,2030,ssp585,median,43.97,-5.913599068888889,9,38.05640093111111
贵州,2031,ssp585,median,45.65,-5.913599068888889,9,39.736400931111106
贵州,2032,ssp585,median,42.24,-5.913599068888889,9,36.32640093111111
贵州,2033,ssp585,median,44.23,-5.913599068888889,9,38.316400931111104
贵州,2034,ssp585,median,43.73,-5.913599068888889,9,37.816400931111104
贵州,2035,ssp585,median,44.02,-5.913599068888889,9,38.10640093111111
贵州,2036,ssp585,median,44.2,-5.913599068888889,9,38.28640093111112
贵州,2037,ssp585,median,45.43,-5.913599068888889,9,39.51640093111111
贵州,2038,ssp585,median,44.52,-5.913599068888889,9,38.60640093111111
贵州,2039,ssp585,median,44.1,-5.913599068888889,9,38.18640093111111
贵州,2040,ssp585,median,46.74,-5.913599068888889,9,40.82640093111111
贵州,2041,ssp585,median,43.74,-5.913599068888889,9,37.82640093111111
贵州,2042,ssp585,median,44.55,-5.913599068888889,9,38.63640093111111
贵州,2043,ssp585,median,44.64,-5.913599068888889,9,38.726400931111115
贵州,2044,ssp585,median,43.17,-5.913599068888889,9,37.256400931111116
贵州,2045,ssp585,median,45.42,-5.913599068888889,9,39.506400931111116
贵州,2046,ssp585,median,43.88,-5.913599068888889,9,37.96640093111111
贵州,2047,ssp585,median,44.29,-5.913599068888889,9,38.37640093111111
贵州,2048,ssp585,median,45.86,-5.913599068888889,9,39.946400931111114
贵州,2049,ssp585,median,45.79,-5.913599068888889,9,39.87640093111111
贵州,2050,ssp585,median,45.7,-5.913599068888889,9,39.78640093111112
海南,2024,ssp585,median,84.82,13.323637672222224,9,98.14363767222221
海南,2025,ssp585,median,79.37,13.323637672222224,9,92.69363767222222
海南,2026,ssp585,median,72.14,13.323637672222224,9,85.46363767222222
海南,2027,ssp585,median,87.4,13.323637672222224,9,100.72363767222222
海南,2028,ssp585,median,87.16,13.323637672222224,9,100.48363767222222
海南,2029,ssp585,median,78.29,13.323637672222224,9,91.61363767222223
海南,2030,ssp585,median,76.58,13.323637672222224,9,89.90363767222222
海南,2031,ssp585,median,89.88,13.323637672222224,9,103.20363767222221
海南,2032,ssp585,median,88.48,13.323637672222224,9,101.80363767222222
海南,2033,ssp585,median,79.88,13.323637672222224,9,93.20363767222221
海南,2034,ssp585,median,86.87,13.323637672222224,9,100.19363767222222
海南,2035,ssp585,median,91.17,13.323637672222224,9,104.49363767222222
海南,2036,ssp585,median,79.33,13.323637672222224,9,92.65363767222222
海南,2037,ssp585,median,86.87,13.323637672222224,9,100.19363767222222
海南,2038,ssp585,median,78.78,13.323637672222224,9,92.10363767222222
海南,2039,ssp585,median,83.74,13.323637672222224,9,97.06363767222221
海南,2040,ssp585,median,79.31,13.323637672222224,9,92.63363767222222
海南,2041,ssp585,median,81.77,13.323637672222224,9,95.09363767222221
海南,2042,ssp585,median,72.09,13.323637672222224,9,85.41363767222222
海南,2043,ssp585,median,101.1,13.323637672222224,9,114.42363767222221
海南,2044,ssp585,median,85.71,13.323637672222224,9,99.03363767222221
海南,2045,ssp585,median,80.26,13.323637672222224,9,93.58363767222222
海南,2046,ssp585,median,89.26,13.323637672222224,9,102.58363767222222
海南,2047,ssp585,median,99.03,13.323637672222224,9,112.35363767222222
海南,2048,ssp585,median,76.97,13.323637672222224,9,90.29363767222222
海南,2049,ssp585,median,92.35,13.323637672222224,9,105.67363767222221
海南,2050,ssp585,median,97.75,13.323637672222224,9,111.07363767222222
河北,2024,ssp585,median,46.22,-5.586021777777778,9,40.63397822222222
河北,2025,ssp585,median,47.48,-5.586021777777778,9,41.893978222222216
河北,2026,ssp585,median,46.94,-5.586021777777778,9,41.35397822222222
河北,2027,ssp585,median,44.81,-5.586021777777778,9,39.22397822222222
河北,2028,ssp585,median,46.11,-5.586021777777778,9,40.52397822222222
河北,2029,ssp585,median,47.92,-5.586021777777778,9,42.33397822222222
河北,2030,ssp585,median,45.57,-5.586021777777778,9,39.98397822222222
河北,2031,ssp585,median,46.33,-5.586021777777778,9,40.74397822222222
河北,2032,ssp585,median,46.26,-5.586021777777778,9,40.67397822222222
河北,2033,ssp585,median,47.55,-5.586021777777778,9,41.96397822222222
河北,2034,ssp585,median,43.03,-5.586021777777778,9,37.44397822222222
河北,2035,ssp585,median,46.48,-5.586021777777778,9,40.893978222222216
河北,2036,ssp585,median,46.09,-5.586021777777778,9,40.50397822222222
河北,2037,ssp585,median,45.29,-5.586021777777778,9,39.70397822222222
河北,2038,ssp585,median,49.49,-5.586021777777778,9,43.90397822222222
河北,2039,ssp585,median,44.73,-5.586021777777778,9,39.143978222222216
河北,2040,ssp585,median,43.94,-5.586021777777778,9,38.35397822222222
河北,2041,ssp585,median,47.43,-5.586021777777778,9,41.84397822222222
河北,2042,ssp585,median,50.22,-5.586021777777778,9,44.63397822222222
河北,2043,ssp585,median,46.51,-5.586021777777778,9,40.92397822222222
河北,2044,ssp585,median,50.51,-5.586021777777778,9,44.92397822222222
河北,2045,ssp585,median,47.24,-5.586021777777778,9,41.65397822222222
河北,2046,ssp585,median,49.06,-5.586021777777778,9,43.47397822222222
河北,2047,ssp585,median,48.98,-5.586021777777778,9,43.393978222222216
河北,2048,ssp585,median,47.48,-5.586021777777778,9,41.893978222222216
河北,2049,ssp585,median,50.05,-5.586021777777778,9,44.46397822222222
河北,2050,ssp585,median,51.33,-5.586021777777778,9,45.74397822222222
黑龙江,2024,ssp585,median,34.57,-11.189546402222224,9,23.380453597777777
黑龙江,2025,ssp585,median,37.29,-11.189546402222224,9,26.100453597777776
黑龙江,2026,ssp585,median,33.99,-11.189546402222224,9,22.80045359777778
黑龙江,2027,ssp585,median,35.23,-11.189546402222224,9,24.040453597777773
黑龙江,2028,ssp585,median,35.82,-11.189546402222224,9,24.630453597777777
黑龙江,2029,ssp585,median,35.53,-11.189546402222224,9,24.340453597777778
黑龙江,2030,ssp585,median,36.25,-11.189546402222224,9,25.060453597777776
黑龙江,2031,ssp585,median,34.78,-11.189546402222224,9,23.590453597777778
黑龙江,2032,ssp585,median,34.51,-11.189546402222224,9,23.320453597777774
黑龙江,2033,ssp585,median,34.99,-11.189546402222224,9,23.80045359777778
黑龙江,2034,ssp585,median,35.51,-11.189546402222224,9,24.320453597777774
黑龙江,2035,ssp585,median,35.52,-11.189546402222224,9,24.33045359777778
黑龙江,2036,ssp585,median,35.24,-11.189546402222224,9,24.05045359777778
黑龙江,2037,ssp585,median,35.29,-11.189546402222224,9,24.100453597777776
黑龙江,2038,ssp585,median,37.07,-11.189546402222224,9,25.880453597777777
黑龙江,2039,ssp585,median,36.77,-11.189546402222224,9,25.58045359777778
黑龙江,2040,ssp585,median,36.92,-11.189546402222224,9,25.730453597777778
黑龙江,2041,ssp585,median,37.64,-11.189546402222224,9,26.450453597777777
黑龙江,2042,ssp585,median,36.14,-11.189546402222224,9,24.950453597777777
黑龙江,2043,ssp585,median,36.06,-11.189546402222224,9,24.87045359777778
黑龙江,2044,ssp585,median,35.67,-11.189546402222224,9,24.480453597777778
黑龙江,2045,ssp585,median,35.5,-11.189546402222224,9,24.310453597777776
黑龙江,2046,ssp585,median,38.74,-11.189546402222224,9,27.55045359777778
黑龙江,2047,ssp585,median,39.69,-11.189546402222224,9,28.500453597777774
黑龙江,2048,ssp585,median,35.82,-11.189546402222224,9,24.630453597777777
黑龙江,2049,ssp585,median,39.12,-11.189546402222224,9,27.930453597777774
黑龙江,2050,ssp585,median,38.07,-11.189546402222224,9,26.880453597777777
河南,2024,ssp585,median,55.03,-7.005990971111111,9,48.02400902888889
河南,2025,ssp585,median,53.54,-7.005990971111111,9,46.53400902888889
河南,2026,ssp585,median,53.01,-7.005990971111111,9,46.00400902888889
河南,2027,ssp585,median,59.07,-7.005990971111111,9,52.06400902888889
河南,2028,ssp585,median,54.53,-7.005990971111111,9,47.52400902888889
河南,2029,ssp585,median,54.34,-7.005990971111111,9,47.33400902888889
河南,2030,ssp585,median,54.42,-7.005990971111111,9,47.41400902888889
河南,2031,ssp585,median,52.11,-7.005990971111111,9,45.10400902888889
河南,2032,ssp585,median,53.28,-7.005990971111111,9,46.27400902888889
河南,2033,ssp585,median,52.92,-7.005990971111111,9,45.91400902888889
河南,2034,ssp585,median,56.89,-7.005990971111111,9,49.88400902888889
河南,2035,ssp585,median,53.23,-7.005990971111111,9,46.22400902888889
河南,2036,ssp585,median,56.91,-7.005990971111111,9,49.904009028888886
河南,2037,ssp585,median,53.04,-7.005990971111111,9,46.03400902888889
河南,2038,ssp585,median,55.06,-7.005990971111111,9,48.05400902888889
河南,2039,ssp585,median,55.28,-7.005990971111111,9,48.27400902888889
河南,2040,ssp585,median,59.23,-7.005990971111111,9,52.22400902888889
河南,2041,ssp585,median,50.58,-7.005990971111111,9,43.57400902888889
河南,2042,ssp585,median,53.83,-7.005990971111111,9,46.82400902888889
河南,2043,ssp585,median,55.98,-7.005990971111111,9,48.97400902888889
河南,2044,ssp585,median,58.64,-7.005990971111111,9,51.63400902888889
河南,2045,ssp585,median,58.47,-7.005990971111111,9,51.46400902888889
河南,2046,ssp585,median,54.72,-7.005990971111111,9,47.71400902888889
河南,2047,ssp585,median,55.58,-7.005990971111111,9,48.57400902888889
河南,2048,ssp585,median,52.29,-7.005990971111111,9,45.28400902888889
河南,2049,ssp585,median,55.0,-7.005990971111111,9,47.99400902888889
河南,2050,ssp585,median,54.38,-7.005990971111111,9,47.37400902888889
湖北,2024,ssp585,median,58.25,-13.356476998888887,9,44.89352300111111
湖北,2025,ssp585,median,59.7,-13.356476998888887,9,46.343523001111116
湖北,2026,ssp585,median,59.16,-13.356476998888887,9,45.80352300111111
湖北,2027,ssp585,median,57.84,-13.356476998888887,9,44.48352300111112
湖北,2028,ssp585,median,62.83,-13.356476998888887,9,49.47352300111111
湖北,2029,ssp585,median,60.44,-13.356476998888887,9,47.08352300111111
湖北,2030,ssp585,median,58.98,-13.356476998888887,9,45.62352300111111
湖北,2031,ssp585,median,56.8,-13.356476998888887,9,43.44352300111111
湖北,2032,ssp585,median,57.14,-13.356476998888887,9,43.783523001111114
湖北,2033,ssp585,median,59.01,-13.356476998888887,9,45.65352300111111
湖北,2034,ssp585,median,59.98,-13.356476998888887,9,46.62352300111111
湖北,2035,ssp585,median,62.04,-13.356476998888887,9,48.68352300111111
湖北,2036,ssp585,median,63.61,-13.356476998888887,9,50.25352300111111
湖北,2037,ssp585,median,58.07,-13.356476998888887,9,44.71352300111111
湖北,2038,ssp585,median,61.4,-13.356476998888887,9,48.04352300111111
湖北,2039,ssp585,median,62.5,-13.356476998888887,9,49.14352300111111
湖北,2040,ssp585,median,62.75,-13.356476998888887,9,49.39352300111111
湖北,2041,ssp585,median,60.3,-13.356476998888887,9,46.94352300111111
湖北,2042,ssp585,median,61.94,-13.356476998888887,9,48.58352300111111
湖北,2043,ssp585,median,61.09,-13.356476998888887,9,47.73352300111112
湖北,2044,ssp585,median,63.33,-13.356476998888887,9,49.97352300111111
湖北,2045,ssp585,median,58.97,-13.356476998888887,9,45.61352300111111
湖北,2046,ssp585,median,63.76,-13.356476998888887,9,50.40352300111111
湖北,2047,ssp585,median,59.18,-13.356476998888887,9,45.82352300111111
湖北,2048,ssp585,median,58.71,-13.356476998888887,9,45.353523001111114
湖北,2049,ssp585,median,64.18,-13.356476998888887,9,50.82352300111112
湖北,2050,ssp585,median,61.61,-13.356476998888887,9,48.25352300111111
湖南,2024,ssp585,median,57.15,-18.182696426666666,9,38.96730357333333
湖南,2025,ssp585,median,57.68,-18.182696426666666,9,39.49730357333333
湖南,2026,ssp585,median,58.71,-18.182696426666666,9,40.527303573333334
湖南,2027,ssp585,median,59.42,-18.182696426666666,9,41.237303573333335
湖南,2028,ssp585,median,60.35,-18.182696426666666,9,42.167303573333335
湖南,2029,ssp585,median,59.33,-18.182696426666666,9,41.14730357333333
湖南,2030,ssp585,median,59.41,-18.182696426666666,9,41.22730357333333
湖南,2031,ssp585,median,56.49,-18.182696426666666,9,38.307303573333336
湖南,2032,ssp585,median,57.3,-18.182696426666666,9,39.11730357333333
湖南,2033,ssp585,median,60.25,-18.182696426666666,9,42.067303573333334
湖南,2034,ssp585,median,58.41,-18.182696426666666,9,40.22730357333333
湖南,2035,ssp585,median,59.81,-18.182696426666666,9,41.627303573333336
湖南,2036,ssp585,median,59.72,-18.182696426666666,9,41.53730357333333
湖南,2037,ssp585,median,55.97,-18.182696426666666,9,37.78730357333333
湖南,2038,ssp585,median,59.12,-18.182696426666666,9,40.93730357333333
湖南,2039,ssp585,median,62.72,-18.182696426666666,9,44.53730357333333
湖南,2040,ssp585,median,60.33,-18.182696426666666,9,42.14730357333333
湖南,2041,ssp585,median,59.44,-18.182696426666666,9,41.25730357333333
湖南,2042,ssp585,median,60.98,-18.182696426666666,9,42.79730357333333
湖南,2043,ssp585,median,58.81,-18.182696426666666,9,40.627303573333336
湖南,2044,ssp585,median,59.33,-18.182696426666666,9,41.14730357333333
湖南,2045,ssp585,median,59.46,-18.182696426666666,9,41.277303573333334
湖南,2046,ssp585,median,60.27,-18.182696426666666,9,42.08730357333334
湖南,2047,ssp585,median,59.51,-18.182696426666666,9,41.32730357333333
湖南,2048,ssp585,median,58.6,-18.182696426666666,9,40.417303573333335
湖南,2049,ssp585,median,61.49,-18.182696426666666,9,43.307303573333336
湖南,2050,ssp585,median,59.57,-18.182696426666666,9,41.387303573333334
江苏,2024,ssp585,median,63.36,5.071313321111111,9,68.4313133211111
江苏,2025,ssp585,median,58.4,5.071313321111111,9,63.47131332111111
江苏,2026,ssp585,median,65.44,5.071313321111111,9,70.5113133211111
江苏,2027,ssp585,median,63.74,5.071313321111111,9,68.81131332111111
江苏,2028,ssp585,median,62.38,5.071313321111111,9,67.45131332111112
江苏,2029,ssp585,median,62.42,5.071313321111111,9,67.49131332111111
江苏,2030,ssp585,median,58.85,5.071313321111111,9,63.921313321111114
江苏,2031,ssp585,median,59.47,5.071313321111111,9,64.5413133211111
江苏,2032,ssp585,median,62.0,5.071313321111111,9,67.0713133211111
江苏,2033,ssp585,median,63.25,5.071313321111111,9,68.3213133211111
江苏,2034,ssp585,median,58.7,5.071313321111111,9,63.771313321111116
江苏,2035,ssp585,median,58.67,5.071313321111111,9,63.741313321111114
江苏,2036,ssp585,median,61.65,5.071313321111111,9,66.72131332111111
江苏,2037,ssp585,median,56.77,5.071313321111111,9,61.841313321111116
江苏,2038,ssp585,median,64.42,5.071313321111111,9,69.49131332111111
江苏,2039,ssp585,median,60.83,5.071313321111111,9,65.9013133211111
江苏,2040,ssp585,median,60.26,5.071313321111111,9,65.33131332111111
江苏,2041,ssp585,median,63.93,5.071313321111111,9,69.00131332111111
江苏,2042,ssp585,median,63.96,5.071313321111111,9,69.03131332111111
江苏,2043,ssp585,median,64.96,5.071313321111111,9,70.0313133211111
江苏,2044,ssp585,median,60.15,5.071313321111111,9,65.22131332111111
江苏,2045,ssp585,median,61.92,5.071313321111111,9,66.99131332111111
江苏,2046,ssp585,median,62.16,5.071313321111111,9,67.2313133211111
江苏,2047,ssp585,median,64.36,5.071313321111111,9,69.4313133211111
江苏,2048,ssp585,median,62.98,5.071313321111111,9,68.05131332111111
