province,province_code,year,time_key,scenario,statistic,tas,source_file,data_stage,Province
Xinjiang Uygur Zizhiqu,CHN.147295927,2011,2011-07,historical,median,5.85,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,新疆
Xinjiang Uygur Zizhiqu,CHN.147295927,2012,2012-07,historical,median,5.89,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,新疆
Xinjiang Uygur Zizhiqu,CHN.147295927,2013,2013-07,historical,median,5.9,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,新疆
Xinjiang Uygur Zizhiqu,CHN.147295927,2014,2014-07,historical,median,5.78,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,新疆
Xinjiang Uygur Zizhiqu,CHN.147295927,1950,1950-07,historical,p10,4.13,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,新疆
Xinjiang Uygur Zizhiqu,CHN.147295927,1951,1951-07,historical,p10,3.95,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,新疆
Xinjiang Uygur Zizhiqu,CHN.147295927,1952,1952-07,historical,p10,3.87,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,新疆
Xinjiang Uygur Zizhiqu,CHN.147295927,1953,1953-07,historical,p10,3.82,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,新疆
Xinjiang Uygur Zizhiqu,CHN.147295927,1954,1954-07,historical,p10,3.81,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,新疆
Xinjiang Uygur Zizhiqu,CHN.147295927,1955,1955-07,historical,p10,4.11,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,新疆
Xinjiang Uygur Zizhiqu,CHN.147295927,1956,1956-07,historical,p10,3.98,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,新疆
Xinjiang Uygur Zizhiqu,CHN.147295927,1957,1957-07,historical,p10,4.04,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,新疆
Xinjiang Uygur Zizhiqu,CHN.147295927,1958,1958-07,historical,p10,3.82,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,新疆
Xinjiang Uygur Zizhiqu,CHN.147295927,1959,1959-07,historical,p10,4.0,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,新疆
Xinjiang Uygur Zizhiqu,CHN.147295927,1960,1960-07,historical,p10,3.7,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,新疆
Xinjiang Uygur Zizhiqu,CHN.147295927,1961,1961-07,historical,p10,4.09,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,新疆
Xinjiang Uygur Zizhiqu,CHN.147295927,1962,1962-07,historical,p10,3.94,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,新疆
Xinjiang Uygur Zizhiqu,CHN.147295927,1963,1963-07,historical,p10,3.84,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,新疆
Xinjiang Uygur Zizhiqu,CHN.147295927,1964,1964-07,historical,p10,3.78,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,新疆
Xinjiang Uygur Zizhiqu,CHN.147295927,1965,1965-07,historical,p10,3.67,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,新疆
Xinjiang Uygur Zizhiqu,CHN.147295927,1966,1966-07,historical,p10,4.02,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,新疆
Xinjiang Uygur Zizhiqu,CHN.147295927,1967,1967-07,historical,p10,3.71,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,新疆
Xinjiang Uygur Zizhiqu,CHN.147295927,1968,1968-07,historical,p10,3.62,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,新疆
Xinjiang Uygur Zizhiqu,CHN.147295927,1969,1969-07,historical,p10,3.88,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,新疆
Xinjiang Uygur Zizhiqu,CHN.147295927,1970,1970-07,historical,p10,3.79,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,新疆
Xinjiang Uygur Zizhiqu,CHN.147295927,1971,1971-07,historical,p10,3.74,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,新疆
Xinjiang Uygur Zizhiqu,CHN.147295927,1972,1972-07,historical,p10,3.83,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,新疆
Xinjiang Uygur Zizhiqu,CHN.147295927,1973,1973-07,historical,p10,3.94,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,新疆
Xinjiang Uygur Zizhiqu,CHN.147295927,1974,1974-07,historical,p10,3.84,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,新疆
Xinjiang Uygur Zizhiqu,CHN.147295927,1975,1975-07,historical,p10,3.94,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,新疆
Xinjiang Uygur Zizhiqu,CHN.147295927,1976,1976-07,historical,p10,3.62,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,新疆
Xinjiang Uygur Zizhiqu,CHN.147295927,1977,1977-07,historical,p10,4.04,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,新疆
Xinjiang Uygur Zizhiqu,CHN.147295927,1978,1978-07,historical,p10,4.07,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,新疆
Xinjiang Uygur Zizhiqu,CHN.147295927,1979,1979-07,historical,p10,3.75,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,新疆
Xinjiang Uygur Zizhiqu,CHN.147295927,1980,1980-07,historical,p10,4.13,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,新疆
Xinjiang Uygur Zizhiqu,CHN.147295927,1981,1981-07,historical,p10,4.16,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,新疆
Xinjiang Uygur Zizhiqu,CHN.147295927,1982,1982-07,historical,p10,4.16,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,新疆
Xinjiang Uygur Zizhiqu,CHN.147295927,1983,1983-07,historical,p10,3.55,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,新疆
Xinjiang Uygur Zizhiqu,CHN.147295927,1984,1984-07,historical,p10,3.59,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,新疆
Xinjiang Uygur Zizhiqu,CHN.147295927,1985,1985-07,historical,p10,3.97,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,新疆
Xinjiang Uygur Zizhiqu,CHN.147295927,1986,1986-07,historical,p10,4.25,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,新疆
Xinjiang Uygur Zizhiqu,CHN.147295927,1987,1987-07,historical,p10,4.25,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,新疆
Xinjiang Uygur Zizhiqu,CHN.147295927,1988,1988-07,historical,p10,4.19,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,新疆
Xinjiang Uygur Zizhiqu,CHN.147295927,1989,1989-07,historical,p10,4.33,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,新疆
Xinjiang Uygur Zizhiqu,CHN.147295927,1990,1990-07,historical,p10,4.38,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,新疆
Xinjiang Uygur Zizhiqu,CHN.147295927,1991,1991-07,historical,p10,4.33,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,新疆
Xinjiang Uygur Zizhiqu,CHN.147295927,1992,1992-07,historical,p10,3.87,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,新疆
Xinjiang Uygur Zizhiqu,CHN.147295927,1993,1993-07,historical,p10,3.84,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,新疆
Xinjiang Uygur Zizhiqu,CHN.147295927,1994,1994-07,historical,p10,4.25,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,新疆
Xinjiang Uygur Zizhiqu,CHN.147295927,1995,1995-07,historical,p10,4.25,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,新疆
Xinjiang Uygur Zizhiqu,CHN.147295927,1996,1996-07,historical,p10,4.61,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,新疆
Xinjiang Uygur Zizhiqu,CHN.147295927,1997,1997-07,historical,p10,4.38,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,新疆
Xinjiang Uygur Zizhiqu,CHN.147295927,1998,1998-07,historical,p10,4.44,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,新疆
Xinjiang Uygur Zizhiqu,CHN.147295927,1999,1999-07,historical,p10,4.58,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,新疆
Xinjiang Uygur Zizhiqu,CHN.147295927,2000,2000-07,historical,p10,4.66,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,新疆
Xinjiang Uygur Zizhiqu,CHN.147295927,2001,2001-07,historical,p10,4.71,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,新疆
Xinjiang Uygur Zizhiqu,CHN.147295927,2002,2002-07,historical,p10,4.92,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,新疆
Xinjiang Uygur Zizhiqu,CHN.147295927,2003,2003-07,historical,p10,4.91,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,新疆
Xinjiang Uygur Zizhiqu,CHN.147295927,2004,2004-07,historical,p10,4.82,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,新疆
Xinjiang Uygur Zizhiqu,CHN.147295927,2005,2005-07,historical,p10,4.75,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,新疆
Xinjiang Uygur Zizhiqu,CHN.147295927,2006,2006-07,historical,p10,5.04,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,新疆
Xinjiang Uygur Zizhiqu,CHN.147295927,2007,2007-07,historical,p10,4.92,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,新疆
Xinjiang Uygur Zizhiqu,CHN.147295927,2008,2008-07,historical,p10,4.62,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,新疆
Xinjiang Uygur Zizhiqu,CHN.147295927,2009,2009-07,historical,p10,4.8,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,新疆
Xinjiang Uygur Zizhiqu,CHN.147295927,2010,2010-07,historical,p10,4.95,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,新疆
Xinjiang Uygur Zizhiqu,CHN.147295927,2011,2011-07,historical,p10,4.96,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,新疆
Xinjiang Uygur Zizhiqu,CHN.147295927,2012,2012-07,historical,p10,5.1,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,新疆
Xinjiang Uygur Zizhiqu,CHN.147295927,2013,2013-07,historical,p10,5.08,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,新疆
Xinjiang Uygur Zizhiqu,CHN.147295927,2014,2014-07,historical,p10,5.0,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,新疆
Xinjiang Uygur Zizhiqu,CHN.147295927,1950,1950-07,historical,p90,5.52,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,新疆
Xinjiang Uygur Zizhiqu,CHN.147295927,1951,1951-07,historical,p90,5.27,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,新疆
Xinjiang Uygur Zizhiqu,CHN.147295927,1952,1952-07,historical,p90,5.23,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,新疆
Xinjiang Uygur Zizhiqu,CHN.147295927,1953,1953-07,historical,p90,5.51,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,新疆
Xinjiang Uygur Zizhiqu,CHN.147295927,1954,1954-07,historical,p90,5.47,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,新疆
Xinjiang Uygur Zizhiqu,CHN.147295927,1955,1955-07,historical,p90,5.5,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,新疆
Xinjiang Uygur Zizhiqu,CHN.147295927,1956,1956-07,historical,p90,5.39,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,新疆
Xinjiang Uygur Zizhiqu,CHN.147295927,1957,1957-07,historical,p90,5.42,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,新疆
Xinjiang Uygur Zizhiqu,CHN.147295927,1958,1958-07,historical,p90,5.45,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,新疆
Xinjiang Uygur Zizhiqu,CHN.147295927,1959,1959-07,historical,p90,5.4,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,新疆
Xinjiang Uygur Zizhiqu,CHN.147295927,1960,1960-07,historical,p90,5.3,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,新疆
Xinjiang Uygur Zizhiqu,CHN.147295927,1961,1961-07,historical,p90,5.37,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,新疆
Xinjiang Uygur Zizhiqu,CHN.147295927,1962,1962-07,historical,p90,5.42,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,新疆
Xinjiang Uygur Zizhiqu,CHN.147295927,1963,1963-07,historical,p90,5.39,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,新疆
Xinjiang Uygur Zizhiqu,CHN.147295927,1964,1964-07,historical,p90,5.12,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,新疆
Xinjiang Uygur Zizhiqu,CHN.147295927,1965,1965-07,historical,p90,5.05,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,新疆
Xinjiang Uygur Zizhiqu,CHN.147295927,1966,1966-07,historical,p90,5.16,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,新疆
Xinjiang Uygur Zizhiqu,CHN.147295927,1967,1967-07,historical,p90,5.33,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,新疆
Xinjiang Uygur Zizhiqu,CHN.147295927,1968,1968-07,historical,p90,5.07,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,新疆
Xinjiang Uygur Zizhiqu,CHN.147295927,1969,1969-07,historical,p90,5.13,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,新疆
Xinjiang Uygur Zizhiqu,CHN.147295927,1970,1970-07,historical,p90,5.32,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,新疆
Xinjiang Uygur Zizhiqu,CHN.147295927,1971,1971-07,historical,p90,5.19,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,新疆
Xinjiang Uygur Zizhiqu,CHN.147295927,1972,1972-07,historical,p90,5.27,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,新疆
Xinjiang Uygur Zizhiqu,CHN.147295927,1973,1973-07,historical,p90,5.38,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,新疆
Xinjiang Uygur Zizhiqu,CHN.147295927,1974,1974-07,historical,p90,5.32,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,新疆
Xinjiang Uygur Zizhiqu,CHN.147295927,1975,1975-07,historical,p90,5.27,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,新疆
Xinjiang Uygur Zizhiqu,CHN.147295927,1976,1976-07,historical,p90,4.99,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,新疆
Xinjiang Uygur Zizhiqu,CHN.147295927,1977,1977-07,historical,p90,5.43,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,新疆
Xinjiang Uygur Zizhiqu,CHN.147295927,1978,1978-07,historical,p90,5.48,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,新疆
Xinjiang Uygur Zizhiqu,CHN.147295927,1979,1979-07,historical,p90,5.46,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,新疆
Xinjiang Uygur Zizhiqu,CHN.147295927,1980,1980-07,historical,p90,5.4,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,新疆
Xinjiang Uygur Zizhiqu,CHN.147295927,1981,1981-07,historical,p90,5.44,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,新疆
Xinjiang Uygur Zizhiqu,CHN.147295927,1982,1982-07,historical,p90,5.45,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,新疆
Xinjiang Uygur Zizhiqu,CHN.147295927,1983,1983-07,historical,p90,5.09,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,新疆
Xinjiang Uygur Zizhiqu,CHN.147295927,1984,1984-07,historical,p90,5.33,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,新疆
Xinjiang Uygur Zizhiqu,CHN.147295927,1985,1985-07,historical,p90,5.5,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,新疆
Xinjiang Uygur Zizhiqu,CHN.147295927,1986,1986-07,historical,p90,5.4,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,新疆
Xinjiang Uygur Zizhiqu,CHN.147295927,1987,1987-07,historical,p90,5.53,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,新疆
Xinjiang Uygur Zizhiqu,CHN.147295927,1988,1988-07,historical,p90,5.53,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,新疆
Xinjiang Uygur Zizhiqu,CHN.147295927,1989,1989-07,historical,p90,5.47,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,新疆
Xinjiang Uygur Zizhiqu,CHN.147295927,1990,1990-07,historical,p90,5.61,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,新疆
Xinjiang Uygur Zizhiqu,CHN.147295927,1991,1991-07,historical,p90,5.72,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,新疆
Xinjiang Uygur Zizhiqu,CHN.147295927,1992,1992-07,historical,p90,5.11,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,新疆
Xinjiang Uygur Zizhiqu,CHN.147295927,1993,1993-07,historical,p90,5.53,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,新疆
Xinjiang Uygur Zizhiqu,CHN.147295927,1994,1994-07,historical,p90,5.66,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,新疆
Xinjiang Uygur Zizhiqu,CHN.147295927,1995,1995-07,historical,p90,5.71,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,新疆
Xinjiang Uygur Zizhiqu,CHN.147295927,1996,1996-07,historical,p90,5.79,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,新疆
Xinjiang Uygur Zizhiqu,CHN.147295927,1997,1997-07,historical,p90,5.74,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,新疆
Xinjiang Uygur Zizhiqu,CHN.147295927,1998,1998-07,historical,p90,5.93,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,新疆
Xinjiang Uygur Zizhiqu,CHN.147295927,1999,1999-07,historical,p90,5.99,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,新疆
Xinjiang Uygur Zizhiqu,CHN.147295927,2000,2000-07,historical,p90,5.96,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,新疆
Xinjiang Uygur Zizhiqu,CHN.147295927,2001,2001-07,historical,p90,6.19,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,新疆
Xinjiang Uygur Zizhiqu,CHN.147295927,2002,2002-07,historical,p90,6.26,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,新疆
Xinjiang Uygur Zizhiqu,CHN.147295927,2003,2003-07,historical,p90,6.01,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,新疆
Xinjiang Uygur Zizhiqu,CHN.147295927,2004,2004-07,historical,p90,6.14,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,新疆
Xinjiang Uygur Zizhiqu,CHN.147295927,2005,2005-07,historical,p90,6.27,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,新疆
Xinjiang Uygur Zizhiqu,CHN.147295927,2006,2006-07,historical,p90,6.46,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,新疆
Xinjiang Uygur Zizhiqu,CHN.147295927,2007,2007-07,historical,p90,6.13,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,新疆
Xinjiang Uygur Zizhiqu,CHN.147295927,2008,2008-07,historical,p90,6.14,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,新疆
Xinjiang Uygur Zizhiqu,CHN.147295927,2009,2009-07,historical,p90,6.27,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,新疆
Xinjiang Uygur Zizhiqu,CHN.147295927,2010,2010-07,historical,p90,6.53,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,新疆
Xinjiang Uygur Zizhiqu,CHN.147295927,2011,2011-07,historical,p90,6.55,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,新疆
Xinjiang Uygur Zizhiqu,CHN.147295927,2012,2012-07,historical,p90,6.71,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,新疆
Xinjiang Uygur Zizhiqu,CHN.147295927,2013,2013-07,historical,p90,6.4,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,新疆
Xinjiang Uygur Zizhiqu,CHN.147295927,2014,2014-07,historical,p90,6.61,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,新疆
Xizang Zizhiqu,CHN.147295928,1950,1950-07,historical,median,-4.43,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,西藏
Xizang Zizhiqu,CHN.147295928,1951,1951-07,historical,median,-4.43,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,西藏
Xizang Zizhiqu,CHN.147295928,1952,1952-07,historical,median,-4.69,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,西藏
Xizang Zizhiqu,CHN.147295928,1953,1953-07,historical,median,-4.54,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,西藏
Xizang Zizhiqu,CHN.147295928,1954,1954-07,historical,median,-4.73,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,西藏
Xizang Zizhiqu,CHN.147295928,1955,1955-07,historical,median,-4.66,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,西藏
Xizang Zizhiqu,CHN.147295928,1956,1956-07,historical,median,-4.49,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,西藏
Xizang Zizhiqu,CHN.147295928,1957,1957-07,historical,median,-4.51,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,西藏
Xizang Zizhiqu,CHN.147295928,1958,1958-07,historical,median,-4.69,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,西藏
Xizang Zizhiqu,CHN.147295928,1959,1959-07,historical,median,-4.57,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,西藏
Xizang Zizhiqu,CHN.147295928,1960,1960-07,historical,median,-4.56,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,西藏
Xizang Zizhiqu,CHN.147295928,1961,1961-07,historical,median,-4.48,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,西藏
Xizang Zizhiqu,CHN.147295928,1962,1962-07,historical,median,-4.53,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,西藏
Xizang Zizhiqu,CHN.147295928,1963,1963-07,historical,median,-4.69,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,西藏
Xizang Zizhiqu,CHN.147295928,1964,1964-07,historical,median,-4.79,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,西藏
Xizang Zizhiqu,CHN.147295928,1965,1965-07,historical,median,-4.83,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,西藏
Xizang Zizhiqu,CHN.147295928,1966,1966-07,historical,median,-4.62,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,西藏
Xizang Zizhiqu,CHN.147295928,1967,1967-07,historical,median,-4.77,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,西藏
Xizang Zizhiqu,CHN.147295928,1968,1968-07,historical,median,-4.9,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,西藏
Xizang Zizhiqu,CHN.147295928,1969,1969-07,historical,median,-4.86,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,西藏
Xizang Zizhiqu,CHN.147295928,1970,1970-07,historical,median,-4.74,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,西藏
Xizang Zizhiqu,CHN.147295928,1971,1971-07,historical,median,-4.58,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,西藏
Xizang Zizhiqu,CHN.147295928,1972,1972-07,historical,median,-4.72,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,西藏
Xizang Zizhiqu,CHN.147295928,1973,1973-07,historical,median,-4.58,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,西藏
Xizang Zizhiqu,CHN.147295928,1974,1974-07,historical,median,-4.59,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,西藏
Xizang Zizhiqu,CHN.147295928,1975,1975-07,historical,median,-4.69,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,西藏
Xizang Zizhiqu,CHN.147295928,1976,1976-07,historical,median,-4.81,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,西藏
Xizang Zizhiqu,CHN.147295928,1977,1977-07,historical,median,-4.55,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,西藏
Xizang Zizhiqu,CHN.147295928,1978,1978-07,historical,median,-4.56,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,西藏
Xizang Zizhiqu,CHN.147295928,1979,1979-07,historical,median,-4.5,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,西藏
Xizang Zizhiqu,CHN.147295928,1980,1980-07,historical,median,-4.55,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,西藏
Xizang Zizhiqu,CHN.147295928,1981,1981-07,historical,median,-4.51,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,西藏
Xizang Zizhiqu,CHN.147295928,1982,1982-07,historical,median,-4.51,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,西藏
Xizang Zizhiqu,CHN.147295928,1983,1983-07,historical,median,-4.83,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,西藏
