country,country_code,year,time_key,scenario,statistic,tas,source_file
China,CHN,2020,2020-07,ssp585,median,7.86,tas_timeseries_CHN_2015-2100_median_p10_p90.json
China,CHN,2021,2021-07,ssp585,median,7.88,tas_timeseries_CHN_2015-2100_median_p10_p90.json
China,CHN,2022,2022-07,ssp585,median,7.9,tas_timeseries_CHN_2015-2100_median_p10_p90.json
China,CHN,2023,2023-07,ssp585,median,7.99,tas_timeseries_CHN_2015-2100_median_p10_p90.json
China,CHN,2024,2024-07,ssp585,median,7.99,tas_timeseries_CHN_2015-2100_median_p10_p90.json
China,CHN,2025,2025-07,ssp585,median,8.14,tas_timeseries_CHN_2015-2100_median_p10_p90.json
China,CHN,2026,2026-07,ssp585,median,8.05,tas_timeseries_CHN_2015-2100_median_p10_p90.json
China,CHN,2027,2027-07,ssp585,median,8.17,tas_timeseries_CHN_2015-2100_median_p10_p90.json
China,CHN,2028,2028-07,ssp585,median,8.2,tas_timeseries_CHN_2015-2100_median_p10_p90.json
China,CHN,2029,2029-07,ssp585,median,8.26,tas_timeseries_CHN_2015-2100_median_p10_p90.json
China,CHN,2030,2030-07,ssp585,median,8.34,tas_timeseries_CHN_2015-2100_median_p10_p90.json
China,CHN,2031,2031-07,ssp585,median,8.41,tas_timeseries_CHN_2015-2100_median_p10_p90.json
China,CHN,2032,2032-07,ssp585,median,8.3,tas_timeseries_CHN_2015-2100_median_p10_p90.json
China,CHN,2033,2033-07,ssp585,median,8.51,tas_timeseries_CHN_2015-2100_median_p10_p90.json
China,CHN,2034,2034-07,ssp585,median,8.54,tas_timeseries_CHN_2015-2100_median_p10_p90.json
China,CHN,2035,2035-07,ssp585,median,8.53,tas_timeseries_CHN_2015-2100_median_p10_p90.json
China,CHN,2036,2036-07,ssp585,median,8.55,tas_timeseries_CHN_2015-2100_median_p10_p90.json
China,CHN,2037,2037-07,ssp585,median,8.75,tas_timeseries_CHN_2015-2100_median_p10_p90.json
China,CHN,2038,2038-07,ssp585,median,8.81,tas_timeseries_CHN_2015-2100_median_p10_p90.json
China,CHN,2039,2039-07,ssp585,median,8.73,tas_timeseries_CHN_2015-2100_median_p10_p90.json
China,CHN,2040,2040-07,ssp585,median,8.8,tas_timeseries_CHN_2015-2100_median_p10_p90.json
China,CHN,2041,2041-07,ssp585,median,8.88,tas_timeseries_CHN_2015-2100_median_p10_p90.json
China,CHN,2042,2042-07,ssp585,median,8.92,tas_timeseries_CHN_2015-2100_median_p10_p90.json
China,CHN,2043,2043-07,ssp585,median,9.09,tas_timeseries_CHN_2015-2100_median_p10_p90.json
China,CHN,2044,2044-07,ssp585,median,9.18,tas_timeseries_CHN_2015-2100_median_p10_p90.json
China,CHN,2045,2045-07,ssp585,median,9.15,tas_timeseries_CHN_2015-2100_median_p10_p90.json
China,CHN,2046,2046-07,ssp585,median,9.18,tas_timeseries_CHN_2015-2100_median_p10_p90.json
China,CHN,2047,2047-07,ssp585,median,9.23,tas_timeseries_CHN_2015-2100_median_p10_p90.json
China,CHN,2048,2048-07,ssp585,median,9.37,tas_timeseries_CHN_2015-2100_median_p10_p90.json
China,CHN,2049,2049-07,ssp585,median,9.47,tas_timeseries_CHN_2015-2100_median_p10_p90.json
China,CHN,2050,2050-07,ssp585,median,9.54,tas_timeseries_CHN_2015-2100_median_p10_p90.json
China,CHN,2051,2051-07,ssp585,median,9.6,tas_timeseries_CHN_2015-2100_median_p10_p90.json
China,CHN,2052,2052-07,ssp585,median,9.55,tas_timeseries_CHN_2015-2100_median_p10_p90.json
China,CHN,2053,2053-07,ssp585,median,9.62,tas_timeseries_CHN_2015-2100_median_p10_p90.json
China,CHN,2054,2054-07,ssp585,median,9.77,tas_timeseries_CHN_2015-2100_median_p10_p90.json
China,CHN,2055,2055-07,ssp585,median,9.78,tas_timeseries_CHN_2015-2100_median_p10_p90.json
China,CHN,2056,2056-07,ssp585,median,9.74,tas_timeseries_CHN_2015-2100_median_p10_p90.json
China,CHN,2057,2057-07,ssp585,median,9.9,tas_timeseries_CHN_2015-2100_median_p10_p90.json
China,CHN,2058,2058-07,ssp585,median,10.06,tas_timeseries_CHN_2015-2100_median_p10_p90.json
China,CHN,2059,2059-07,ssp585,median,10.17,tas_timeseries_CHN_2015-2100_median_p10_p90.json
China,CHN,2060,2060-07,ssp585,median,10.15,tas_timeseries_CHN_2015-2100_median_p10_p90.json
China,CHN,2061,2061-07,ssp585,median,10.18,tas_timeseries_CHN_2015-2100_median_p10_p90.json
China,CHN,2062,2062-07,ssp585,median,10.31,tas_timeseries_CHN_2015-2100_median_p10_p90.json
China,CHN,2063,2063-07,ssp585,median,10.46,tas_timeseries_CHN_2015-2100_median_p10_p90.json
China,CHN,2064,2064-07,ssp585,median,10.51,tas_timeseries_CHN_2015-2100_median_p10_p90.json
China,CHN,2065,2065-07,ssp585,median,10.45,tas_timeseries_CHN_2015-2100_median_p10_p90.json
China,CHN,2066,2066-07,ssp585,median,10.61,tas_timeseries_CHN_2015-2100_median_p10_p90.json
China,CHN,2067,2067-07,ssp585,median,10.63,tas_timeseries_CHN_2015-2100_median_p10_p90.json
China,CHN,2068,2068-07,ssp585,median,10.72,tas_timeseries_CHN_2015-2100_median_p10_p90.json
China,CHN,2069,2069-07,ssp585,median,10.99,tas_timeseries_CHN_2015-2100_median_p10_p90.json
China,CHN,2070,2070-07,ssp585,median,11.01,tas_timeseries_CHN_2015-2100_median_p10_p90.json
China,CHN,2071,2071-07,ssp585,median,11.02,tas_timeseries_CHN_2015-2100_median_p10_p90.json
China,CHN,2072,2072-07,ssp585,median,11.11,tas_timeseries_CHN_2015-2100_median_p10_p90.json
China,CHN,2073,2073-07,ssp585,median,11.16,tas_timeseries_CHN_2015-2100_median_p10_p90.json
China,CHN,2074,2074-07,ssp585,median,11.33,tas_timeseries_CHN_2015-2100_median_p10_p90.json
China,CHN,2075,2075-07,ssp585,median,11.35,tas_timeseries_CHN_2015-2100_median_p10_p90.json
China,CHN,2076,2076-07,ssp585,median,11.25,tas_timeseries_CHN_2015-2100_median_p10_p90.json
China,CHN,2077,2077-07,ssp585,median,11.39,tas_timeseries_CHN_2015-2100_median_p10_p90.json
China,CHN,2078,2078-07,ssp585,median,11.4,tas_timeseries_CHN_2015-2100_median_p10_p90.json
China,CHN,2079,2079-07,ssp585,median,11.58,tas_timeseries_CHN_2015-2100_median_p10_p90.json
China,CHN,2080,2080-07,ssp585,median,11.68,tas_timeseries_CHN_2015-2100_median_p10_p90.json
China,CHN,2081,2081-07,ssp585,median,11.8,tas_timeseries_CHN_2015-2100_median_p10_p90.json
China,CHN,2082,2082-07,ssp585,median,11.88,tas_timeseries_CHN_2015-2100_median_p10_p90.json
China,CHN,2083,2083-07,ssp585,median,11.97,tas_timeseries_CHN_2015-2100_median_p10_p90.json
China,CHN,2084,2084-07,ssp585,median,12.02,tas_timeseries_CHN_2015-2100_median_p10_p90.json
China,CHN,2085,2085-07,ssp585,median,12.02,tas_timeseries_CHN_2015-2100_median_p10_p90.json
China,CHN,2086,2086-07,ssp585,median,12.16,tas_timeseries_CHN_2015-2100_median_p10_p90.json
China,CHN,2087,2087-07,ssp585,median,12.29,tas_timeseries_CHN_2015-2100_median_p10_p90.json
China,CHN,2088,2088-07,ssp585,median,12.22,tas_timeseries_CHN_2015-2100_median_p10_p90.json
China,CHN,2089,2089-07,ssp585,median,12.26,tas_timeseries_CHN_2015-2100_median_p10_p90.json
China,CHN,2090,2090-07,ssp585,median,12.62,tas_timeseries_CHN_2015-2100_median_p10_p90.json
China,CHN,2091,2091-07,ssp585,median,12.63,tas_timeseries_CHN_2015-2100_median_p10_p90.json
China,CHN,2092,2092-07,ssp585,median,12.74,tas_timeseries_CHN_2015-2100_median_p10_p90.json
China,CHN,2093,2093-07,ssp585,median,12.75,tas_timeseries_CHN_2015-2100_median_p10_p90.json
China,CHN,2094,2094-07,ssp585,median,12.84,tas_timeseries_CHN_2015-2100_median_p10_p90.json
China,CHN,2095,2095-07,ssp585,median,13.04,tas_timeseries_CHN_2015-2100_median_p10_p90.json
China,CHN,2096,2096-07,ssp585,median,13.01,tas_timeseries_CHN_2015-2100_median_p10_p90.json
China,CHN,2097,2097-07,ssp585,median,13.19,tas_timeseries_CHN_2015-2100_median_p10_p90.json
China,CHN,2098,2098-07,ssp585,median,13.24,tas_timeseries_CHN_2015-2100_median_p10_p90.json
China,CHN,2099,2099-07,ssp585,median,13.08,tas_timeseries_CHN_2015-2100_median_p10_p90.json
China,CHN,2100,2100-07,ssp585,median,13.2,tas_timeseries_CHN_2015-2100_median_p10_p90.json
China,CHN,2015,2015-07,ssp585,p10,6.74,tas_timeseries_CHN_2015-2100_median_p10_p90.json
China,CHN,2016,2016-07,ssp585,p10,6.65,tas_timeseries_CHN_2015-2100_median_p10_p90.json
China,CHN,2017,2017-07,ssp585,p10,6.72,tas_timeseries_CHN_2015-2100_median_p10_p90.json
China,CHN,2018,2018-07,ssp585,p10,6.88,tas_timeseries_CHN_2015-2100_median_p10_p90.json
China,CHN,2019,2019-07,ssp585,p10,6.84,tas_timeseries_CHN_2015-2100_median_p10_p90.json
China,CHN,2020,2020-07,ssp585,p10,6.85,tas_timeseries_CHN_2015-2100_median_p10_p90.json
China,CHN,2021,2021-07,ssp585,p10,6.95,tas_timeseries_CHN_2015-2100_median_p10_p90.json
China,CHN,2022,2022-07,ssp585,p10,6.93,tas_timeseries_CHN_2015-2100_median_p10_p90.json
China,CHN,2023,2023-07,ssp585,p10,7,tas_timeseries_CHN_2015-2100_median_p10_p90.json
China,CHN,2024,2024-07,ssp585,p10,7.03,tas_timeseries_CHN_2015-2100_median_p10_p90.json
China,CHN,2025,2025-07,ssp585,p10,7.21,tas_timeseries_CHN_2015-2100_median_p10_p90.json
China,CHN,2026,2026-07,ssp585,p10,7.15,tas_timeseries_CHN_2015-2100_median_p10_p90.json
China,CHN,2027,2027-07,ssp585,p10,7.25,tas_timeseries_CHN_2015-2100_median_p10_p90.json
China,CHN,2028,2028-07,ssp585,p10,7.26,tas_timeseries_CHN_2015-2100_median_p10_p90.json
China,CHN,2029,2029-07,ssp585,p10,7.3,tas_timeseries_CHN_2015-2100_median_p10_p90.json
China,CHN,2030,2030-07,ssp585,p10,7.4,tas_timeseries_CHN_2015-2100_median_p10_p90.json
China,CHN,2031,2031-07,ssp585,p10,7.47,tas_timeseries_CHN_2015-2100_median_p10_p90.json
China,CHN,2032,2032-07,ssp585,p10,7.35,tas_timeseries_CHN_2015-2100_median_p10_p90.json
China,CHN,2033,2033-07,ssp585,p10,7.48,tas_timeseries_CHN_2015-2100_median_p10_p90.json
China,CHN,2034,2034-07,ssp585,p10,7.7,tas_timeseries_CHN_2015-2100_median_p10_p90.json
China,CHN,2035,2035-07,ssp585,p10,7.59,tas_timeseries_CHN_2015-2100_median_p10_p90.json
China,CHN,2036,2036-07,ssp585,p10,7.6,tas_timeseries_CHN_2015-2100_median_p10_p90.json
China,CHN,2037,2037-07,ssp585,p10,7.7,tas_timeseries_CHN_2015-2100_median_p10_p90.json
China,CHN,2038,2038-07,ssp585,p10,7.9,tas_timeseries_CHN_2015-2100_median_p10_p90.json
China,CHN,2039,2039-07,ssp585,p10,7.77,tas_timeseries_CHN_2015-2100_median_p10_p90.json
China,CHN,2040,2040-07,ssp585,p10,7.6,tas_timeseries_CHN_2015-2100_median_p10_p90.json
China,CHN,2041,2041-07,ssp585,p10,7.79,tas_timeseries_CHN_2015-2100_median_p10_p90.json
China,CHN,2042,2042-07,ssp585,p10,7.91,tas_timeseries_CHN_2015-2100_median_p10_p90.json
China,CHN,2043,2043-07,ssp585,p10,7.95,tas_timeseries_CHN_2015-2100_median_p10_p90.json
China,CHN,2044,2044-07,ssp585,p10,8.1,tas_timeseries_CHN_2015-2100_median_p10_p90.json
China,CHN,2045,2045-07,ssp585,p10,8.22,tas_timeseries_CHN_2015-2100_median_p10_p90.json
China,CHN,2046,2046-07,ssp585,p10,8.12,tas_timeseries_CHN_2015-2100_median_p10_p90.json
China,CHN,2047,2047-07,ssp585,p10,8,tas_timeseries_CHN_2015-2100_median_p10_p90.json
China,CHN,2048,2048-07,ssp585,p10,8.11,tas_timeseries_CHN_2015-2100_median_p10_p90.json
China,CHN,2049,2049-07,ssp585,p10,8.41,tas_timeseries_CHN_2015-2100_median_p10_p90.json
China,CHN,2050,2050-07,ssp585,p10,8.42,tas_timeseries_CHN_2015-2100_median_p10_p90.json
China,CHN,2051,2051-07,ssp585,p10,8.34,tas_timeseries_CHN_2015-2100_median_p10_p90.json
China,CHN,2052,2052-07,ssp585,p10,8.42,tas_timeseries_CHN_2015-2100_median_p10_p90.json
China,CHN,2053,2053-07,ssp585,p10,8.54,tas_timeseries_CHN_2015-2100_median_p10_p90.json
China,CHN,2054,2054-07,ssp585,p10,8.57,tas_timeseries_CHN_2015-2100_median_p10_p90.json
China,CHN,2055,2055-07,ssp585,p10,8.63,tas_timeseries_CHN_2015-2100_median_p10_p90.json
China,CHN,2056,2056-07,ssp585,p10,8.68,tas_timeseries_CHN_2015-2100_median_p10_p90.json
China,CHN,2057,2057-07,ssp585,p10,8.94,tas_timeseries_CHN_2015-2100_median_p10_p90.json
China,CHN,2058,2058-07,ssp585,p10,8.83,tas_timeseries_CHN_2015-2100_median_p10_p90.json
China,CHN,2059,2059-07,ssp585,p10,8.72,tas_timeseries_CHN_2015-2100_median_p10_p90.json
China,CHN,2060,2060-07,ssp585,p10,8.98,tas_timeseries_CHN_2015-2100_median_p10_p90.json
China,CHN,2061,2061-07,ssp585,p10,9.07,tas_timeseries_CHN_2015-2100_median_p10_p90.json
China,CHN,2062,2062-07,ssp585,p10,9.21,tas_timeseries_CHN_2015-2100_median_p10_p90.json
China,CHN,2063,2063-07,ssp585,p10,9.15,tas_timeseries_CHN_2015-2100_median_p10_p90.json
China,CHN,2064,2064-07,ssp585,p10,9.23,tas_timeseries_CHN_2015-2100_median_p10_p90.json
China,CHN,2065,2065-07,ssp585,p10,9.09,tas_timeseries_CHN_2015-2100_median_p10_p90.json
China,CHN,2066,2066-07,ssp585,p10,9.44,tas_timeseries_CHN_2015-2100_median_p10_p90.json
China,CHN,2067,2067-07,ssp585,p10,9.52,tas_timeseries_CHN_2015-2100_median_p10_p90.json
China,CHN,2068,2068-07,ssp585,p10,9.52,tas_timeseries_CHN_2015-2100_median_p10_p90.json
China,CHN,2069,2069-07,ssp585,p10,9.64,tas_timeseries_CHN_2015-2100_median_p10_p90.json
China,CHN,2070,2070-07,ssp585,p10,9.57,tas_timeseries_CHN_2015-2100_median_p10_p90.json
China,CHN,2071,2071-07,ssp585,p10,9.59,tas_timeseries_CHN_2015-2100_median_p10_p90.json
China,CHN,2072,2072-07,ssp585,p10,9.71,tas_timeseries_CHN_2015-2100_median_p10_p90.json
China,CHN,2073,2073-07,ssp585,p10,9.77,tas_timeseries_CHN_2015-2100_median_p10_p90.json
China,CHN,2074,2074-07,ssp585,p10,9.84,tas_timeseries_CHN_2015-2100_median_p10_p90.json
China,CHN,2075,2075-07,ssp585,p10,9.97,tas_timeseries_CHN_2015-2100_median_p10_p90.json
China,CHN,2076,2076-07,ssp585,p10,9.83,tas_timeseries_CHN_2015-2100_median_p10_p90.json
China,CHN,2077,2077-07,ssp585,p10,9.88,tas_timeseries_CHN_2015-2100_median_p10_p90.json
China,CHN,2078,2078-07,ssp585,p10,10,tas_timeseries_CHN_2015-2100_median_p10_p90.json
China,CHN,2079,2079-07,ssp585,p10,10.21,tas_timeseries_CHN_2015-2100_median_p10_p90.json
China,CHN,2080,2080-07,ssp585,p10,10.11,tas_timeseries_CHN_2015-2100_median_p10_p90.json
China,CHN,2081,2081-07,ssp585,p10,10.12,tas_timeseries_CHN_2015-2100_median_p10_p90.json
China,CHN,2082,2082-07,ssp585,p10,10.09,tas_timeseries_CHN_2015-2100_median_p10_p90.json
China,CHN,2083,2083-07,ssp585,p10,10.28,tas_timeseries_CHN_2015-2100_median_p10_p90.json
China,CHN,2084,2084-07,ssp585,p10,10.21,tas_timeseries_CHN_2015-2100_median_p10_p90.json
China,CHN,2085,2085-07,ssp585,p10,10.36,tas_timeseries_CHN_2015-2100_median_p10_p90.json
China,CHN,2086,2086-07,ssp585,p10,10.22,tas_timeseries_CHN_2015-2100_median_p10_p90.json
China,CHN,2087,2087-07,ssp585,p10,10.37,tas_timeseries_CHN_2015-2100_median_p10_p90.json
China,CHN,2088,2088-07,ssp585,p10,10.54,tas_timeseries_CHN_2015-2100_median_p10_p90.json
China,CHN,2089,2089-07,ssp585,p10,10.67,tas_timeseries_CHN_2015-2100_median_p10_p90.json
China,CHN,2090,2090-07,ssp585,p10,10.79,tas_timeseries_CHN_2015-2100_median_p10_p90.json
China,CHN,2091,2091-07,ssp585,p10,10.58,tas_timeseries_CHN_2015-2100_median_p10_p90.json
China,CHN,2092,2092-07,ssp585,p10,10.91,tas_timeseries_CHN_2015-2100_median_p10_p90.json
China,CHN,2093,2093-07,ssp585,p10,11,tas_timeseries_CHN_2015-2100_median_p10_p90.json
China,CHN,2094,2094-07,ssp585,p10,10.86,tas_timeseries_CHN_2015-2100_median_p10_p90.json
China,CHN,2095,2095-07,ssp585,p10,10.87,tas_timeseries_CHN_2015-2100_median_p10_p90.json
China,CHN,2096,2096-07,ssp585,p10,10.94,tas_timeseries_CHN_2015-2100_median_p10_p90.json
China,CHN,2097,2097-07,ssp585,p10,11.21,tas_timeseries_CHN_2015-2100_median_p10_p90.json
China,CHN,2098,2098-07,ssp585,p10,11.32,tas_timeseries_CHN_2015-2100_median_p10_p90.json
China,CHN,2099,2099-07,ssp585,p10,11.25,tas_timeseries_CHN_2015-2100_median_p10_p90.json
China,CHN,2100,2100-07,ssp585,p10,11.35,tas_timeseries_CHN_2015-2100_median_p10_p90.json
China,CHN,2015,2015-07,ssp585,p90,8.48,tas_timeseries_CHN_2015-2100_median_p10_p90.json
China,CHN,2016,2016-07,ssp585,p90,8.46,tas_timeseries_CHN_2015-2100_median_p10_p90.json
China,CHN,2017,2017-07,ssp585,p90,8.53,tas_timeseries_CHN_2015-2100_median_p10_p90.json
China,CHN,2018,2018-07,ssp585,p90,8.53,tas_timeseries_CHN_2015-2100_median_p10_p90.json
China,CHN,2019,2019-07,ssp585,p90,8.61,tas_timeseries_CHN_2015-2100_median_p10_p90.json
China,CHN,2020,2020-07,ssp585,p90,8.65,tas_timeseries_CHN_2015-2100_median_p10_p90.json
China,CHN,2021,2021-07,ssp585,p90,8.73,tas_timeseries_CHN_2015-2100_median_p10_p90.json
China,CHN,2022,2022-07,ssp585,p90,8.77,tas_timeseries_CHN_2015-2100_median_p10_p90.json
China,CHN,2023,2023-07,ssp585,p90,8.76,tas_timeseries_CHN_2015-2100_median_p10_p90.json
China,CHN,2024,2024-07,ssp585,p90,8.86,tas_timeseries_CHN_2015-2100_median_p10_p90.json
China,CHN,2025,2025-07,ssp585,p90,8.89,tas_timeseries_CHN_2015-2100_median_p10_p90.json
China,CHN,2026,2026-07,ssp585,p90,9.03,tas_timeseries_CHN_2015-2100_median_p10_p90.json
China,CHN,2027,2027-07,ssp585,p90,9.01,tas_timeseries_CHN_2015-2100_median_p10_p90.json
China,CHN,2028,2028-07,ssp585,p90,8.97,tas_timeseries_CHN_2015-2100_median_p10_p90.json
China,CHN,2029,2029-07,ssp585,p90,9.24,tas_timeseries_CHN_2015-2100_median_p10_p90.json
China,CHN,2030,2030-07,ssp585,p90,9.21,tas_timeseries_CHN_2015-2100_median_p10_p90.json
China,CHN,2031,2031-07,ssp585,p90,9.27,tas_timeseries_CHN_2015-2100_median_p10_p90.json
China,CHN,2032,2032-07,ssp585,p90,9.53,tas_timeseries_CHN_2015-2100_median_p10_p90.json
China,CHN,2033,2033-07,ssp585,p90,9.42,tas_timeseries_CHN_2015-2100_median_p10_p90.json
China,CHN,2034,2034-07,ssp585,p90,9.4,tas_timeseries_CHN_2015-2100_median_p10_p90.json
China,CHN,2035,2035-07,ssp585,p90,9.61,tas_timeseries_CHN_2015-2100_median_p10_p90.json
China,CHN,2036,2036-07,ssp585,p90,9.45,tas_timeseries_CHN_2015-2100_median_p10_p90.json
China,CHN,2037,2037-07,ssp585,p90,9.84,tas_timeseries_CHN_2015-2100_median_p10_p90.json
China,CHN,2038,2038-07,ssp585,p90,10.01,tas_timeseries_CHN_2015-2100_median_p10_p90.json
China,CHN,2039,2039-07,ssp585,p90,9.84,tas_timeseries_CHN_2015-2100_median_p10_p90.json
China,CHN,2040,2040-07,ssp585,p90,9.97,tas_timeseries_CHN_2015-2100_median_p10_p90.json
China,CHN,2041,2041-07,ssp585,p90,10.1,tas_timeseries_CHN_2015-2100_median_p10_p90.json
China,CHN,2042,2042-07,ssp585,p90,10.14,tas_timeseries_CHN_2015-2100_median_p10_p90.json
China,CHN,2043,2043-07,ssp585,p90,10.33,tas_timeseries_CHN_2015-2100_median_p10_p90.json
China,CHN,2044,2044-07,ssp585,p90,10.19,tas_timeseries_CHN_2015-2100_median_p10_p90.json
China,CHN,2045,2045-07,ssp585,p90,10.34,tas_timeseries_CHN_2015-2100_median_p10_p90.json
China,CHN,2046,2046-07,ssp585,p90,10.53,tas_timeseries_CHN_2015-2100_median_p10_p90.json
China,CHN,2047,2047-07,ssp585,p90,10.64,tas_timeseries_CHN_2015-2100_median_p10_p90.json
China,CHN,2048,2048-07,ssp585,p90,10.57,tas_timeseries_CHN_2015-2100_median_p10_p90.json
China,CHN,2049,2049-07,ssp585,p90,10.62,tas_timeseries_CHN_2015-2100_median_p10_p90.json
China,CHN,2050,2050-07,ssp585,p90,10.8,tas_timeseries_CHN_2015-2100_median_p10_p90.json
China,CHN,2051,2051-07,ssp585,p90,10.92,tas_timeseries_CHN_2015-2100_median_p10_p90.json
China,CHN,2052,2052-07,ssp585,p90,10.91,tas_timeseries_CHN_2015-2100_median_p10_p90.json
China,CHN,2053,2053-07,ssp585,p90,11.01,tas_timeseries_CHN_2015-2100_median_p10_p90.json
China,CHN,2054,2054-07,ssp585,p90,11.02,tas_timeseries_CHN_2015-2100_median_p10_p90.json
China,CHN,2055,2055-07,ssp585,p90,11.21,tas_timeseries_CHN_2015-2100_median_p10_p90.json
China,CHN,2056,2056-07,ssp585,p90,11.07,tas_timeseries_CHN_2015-2100_median_p10_p90.json
China,CHN,2057,2057-07,ssp585,p90,11.28,tas_timeseries_CHN_2015-2100_median_p10_p90.json
China,CHN,2058,2058-07,ssp585,p90,11.27,tas_timeseries_CHN_2015-2100_median_p10_p90.json
China,CHN,2059,2059-07,ssp585,p90,11.46,tas_timeseries_CHN_2015-2100_median_p10_p90.json
China,CHN,2060,2060-07,ssp585,p90,11.54,tas_timeseries_CHN_2015-2100_median_p10_p90.json
China,CHN,2061,2061-07,ssp585,p90,11.41,tas_timeseries_CHN_2015-2100_median_p10_p90.json
China,CHN,2062,2062-07,ssp585,p90,11.74,tas_timeseries_CHN_2015-2100_median_p10_p90.json
China,CHN,2063,2063-07,ssp585,p90,11.82,tas_timeseries_CHN_2015-2100_median_p10_p90.json
China,CHN,2064,2064-07,ssp585,p90,12,tas_timeseries_CHN_2015-2100_median_p10_p90.json
China,CHN,2065,2065-07,ssp585,p90,11.83,tas_timeseries_CHN_2015-2100_median_p10_p90.json
China,CHN,2066,2066-07,ssp585,p90,12.16,tas_timeseries_CHN_2015-2100_median_p10_p90.json
China,CHN,2067,2067-07,ssp585,p90,12.15,tas_timeseries_CHN_2015-2100_median_p10_p90.json
China,CHN,2068,2068-07,ssp585,p90,12.26,tas_timeseries_CHN_2015-2100_median_p10_p90.json
China,CHN,2069,2069-07,ssp585,p90,12.5,tas_timeseries_CHN_2015-2100_median_p10_p90.json
China,CHN,2070,2070-07,ssp585,p90,12.59,tas_timeseries_CHN_2015-2100_median_p10_p90.json
China,CHN,2071,2071-07,ssp585,p90,12.68,tas_timeseries_CHN_2015-2100_median_p10_p90.json
China,CHN,2072,2072-07,ssp585,p90,12.67,tas_timeseries_CHN_2015-2100_median_p10_p90.json
China,CHN,2073,2073-07,ssp585,p90,12.87,tas_timeseries_CHN_2015-2100_median_p10_p90.json
China,CHN,2074,2074-07,ssp585,p90,12.89,tas_timeseries_CHN_2015-2100_median_p10_p90.json
China,CHN,2075,2075-07,ssp585,p90,12.92,tas_timeseries_CHN_2015-2100_median_p10_p90.json
China,CHN,2076,2076-07,ssp585,p90,13.28,tas_timeseries_CHN_2015-2100_median_p10_p90.json
China,CHN,2077,2077-07,ssp585,p90,13.2,tas_timeseries_CHN_2015-2100_median_p10_p90.json
China,CHN,2078,2078-07,ssp585,p90,13.35,tas_timeseries_CHN_2015-2100_median_p10_p90.json
China,CHN,2079,2079-07,ssp585,p90,13.37,tas_timeseries_CHN_2015-2100_median_p10_p90.json
China,CHN,2080,2080-07,ssp585,p90,13.55,tas_timeseries_CHN_2015-2100_median_p10_p90.json
China,CHN,2081,2081-07,ssp585,p90,13.85,tas_timeseries_CHN_2015-2100_median_p10_p90.json
China,CHN,2082,2082-07,ssp585,p90,13.95,tas_timeseries_CHN_2015-2100_median_p10_p90.json
China,CHN,2083,2083-07,ssp585,p90,13.89,tas_timeseries_CHN_2015-2100_median_p10_p90.json
China,CHN,2084,2084-07,ssp585,p90,13.9,tas_timeseries_CHN_2015-2100_median_p10_p90.json
China,CHN,2085,2085-07,ssp585,p90,14.34,tas_timeseries_CHN_2015-2100_median_p10_p90.json
China,CHN,2086,2086-07,ssp585,p90,14.3,tas_timeseries_CHN_2015-2100_median_p10_p90.json
China,CHN,2087,2087-07,ssp585,p90,14.31,tas_timeseries_CHN_2015-2100_median_p10_p90.json
China,CHN,2088,2088-07,ssp585,p90,14.43,tas_timeseries_CHN_2015-2100_median_p10_p90.json
China,CHN,2089,2089-07,ssp585,p90,15.04,tas_timeseries_CHN_2015-2100_median_p10_p90.json
China,CHN,2090,2090-07,ssp585,p90,14.62,tas_timeseries_CHN_2015-2100_median_p10_p90.json
China,CHN,2091,2091-07,ssp585,p90,15.27,tas_timeseries_CHN_2015-2100_median_p10_p90.json
China,CHN,2092,2092-07,ssp585,p90,14.79,tas_timeseries_CHN_2015-2100_median_p10_p90.json
China,CHN,2093,2093-07,ssp585,p90,15.04,tas_timeseries_CHN_2015-2100_median_p10_p90.json
China,CHN,2094,2094-07,ssp585,p90,15.4,tas_timeseries_CHN_2015-2100_median_p10_p90.json
China,CHN,2095,2095-07,ssp585,p90,15.54,tas_timeseries_CHN_2015-2100_median_p10_p90.json
China,CHN,2096,2096-07,ssp585,p90,15.37,tas_timeseries_CHN_2015-2100_median_p10_p90.json
China,CHN,2097,2097-07,ssp585,p90,15.74,tas_timeseries_CHN_2015-2100_median_p10_p90.json
China,CHN,2098,2098-07,ssp585,p90,15.67,tas_timeseries_CHN_2015-2100_median_p10_p90.json
China,CHN,2099,2099-07,ssp585,p90,15.74,tas_timeseries_CHN_2015-2100_median_p10_p90.json
China,CHN,2100,2100-07,ssp585,p90,15.84,tas_timeseries_CHN_2015-2100_median_p10_p90.json
