Province,Year,scenario,statistic,省平均气温,additive_bias,overlap_n,省平均气温_aligned
河南,2034,ssp119,p90,16.85,-0.6146408300000008,9,16.235359170000002
河南,2035,ssp119,p90,16.97,-0.6146408300000008,9,16.35535917
河南,2036,ssp119,p90,16.95,-0.6146408300000008,9,16.335359169999997
河南,2037,ssp119,p90,16.99,-0.6146408300000008,9,16.375359169999996
河南,2038,ssp119,p90,16.93,-0.6146408300000008,9,16.31535917
河南,2039,ssp119,p90,17.09,-0.6146408300000008,9,16.475359169999997
河南,2040,ssp119,p90,17.1,-0.6146408300000008,9,16.485359170000002
河南,2041,ssp119,p90,17.09,-0.6146408300000008,9,16.475359169999997
河南,2042,ssp119,p90,17.06,-0.6146408300000008,9,16.445359169999996
河南,2043,ssp119,p90,17.24,-0.6146408300000008,9,16.625359169999996
河南,2044,ssp119,p90,17.1,-0.6146408300000008,9,16.485359170000002
河南,2045,ssp119,p90,17.19,-0.6146408300000008,9,16.57535917
河南,2046,ssp119,p90,17.17,-0.6146408300000008,9,16.555359170000003
河南,2047,ssp119,p90,17.26,-0.6146408300000008,9,16.64535917
河南,2048,ssp119,p90,17.2,-0.6146408300000008,9,16.585359169999997
河南,2049,ssp119,p90,17.15,-0.6146408300000008,9,16.53535917
河南,2050,ssp119,p90,17.34,-0.6146408300000008,9,16.725359169999997
河南,2024,ssp126,median,15.96,0.17313694777777755,9,16.13313694777778
河南,2025,ssp126,median,15.89,0.17313694777777755,9,16.063136947777778
河南,2026,ssp126,median,15.71,0.17313694777777755,9,15.883136947777778
河南,2027,ssp126,median,15.99,0.17313694777777755,9,16.16313694777778
河南,2028,ssp126,median,16.07,0.17313694777777755,9,16.243136947777778
河南,2029,ssp126,median,15.88,0.17313694777777755,9,16.05313694777778
河南,2030,ssp126,median,16.1,0.17313694777777755,9,16.27313694777778
河南,2031,ssp126,median,16.05,0.17313694777777755,9,16.22313694777778
河南,2032,ssp126,median,16.13,0.17313694777777755,9,16.303136947777777
河南,2033,ssp126,median,16.41,0.17313694777777755,9,16.583136947777778
河南,2034,ssp126,median,16.21,0.17313694777777755,9,16.38313694777778
河南,2035,ssp126,median,16.41,0.17313694777777755,9,16.583136947777778
河南,2036,ssp126,median,16.39,0.17313694777777755,9,16.563136947777778
河南,2037,ssp126,median,16.34,0.17313694777777755,9,16.513136947777777
河南,2038,ssp126,median,16.45,0.17313694777777755,9,16.623136947777777
河南,2039,ssp126,median,16.37,0.17313694777777755,9,16.54313694777778
河南,2040,ssp126,median,16.19,0.17313694777777755,9,16.36313694777778
河南,2041,ssp126,median,16.24,0.17313694777777755,9,16.413136947777776
河南,2042,ssp126,median,16.69,0.17313694777777755,9,16.86313694777778
河南,2043,ssp126,median,16.75,0.17313694777777755,9,16.923136947777778
河南,2044,ssp126,median,16.63,0.17313694777777755,9,16.803136947777777
河南,2045,ssp126,median,16.76,0.17313694777777755,9,16.93313694777778
河南,2046,ssp126,median,16.63,0.17313694777777755,9,16.803136947777777
河南,2047,ssp126,median,16.6,0.17313694777777755,9,16.77313694777778
河南,2048,ssp126,median,16.8,0.17313694777777755,9,16.97313694777778
河南,2049,ssp126,median,16.76,0.17313694777777755,9,16.93313694777778
河南,2050,ssp126,median,16.5,0.17313694777777755,9,16.673136947777778
河南,2024,ssp126,p10,15.38,1.0120258366666663,9,16.39202583666667
河南,2025,ssp126,p10,15.23,1.0120258366666663,9,16.242025836666667
河南,2026,ssp126,p10,15.11,1.0120258366666663,9,16.122025836666666
河南,2027,ssp126,p10,15.3,1.0120258366666663,9,16.312025836666667
河南,2028,ssp126,p10,15.32,1.0120258366666663,9,16.332025836666666
河南,2029,ssp126,p10,15.03,1.0120258366666663,9,16.042025836666667
河南,2030,ssp126,p10,14.97,1.0120258366666663,9,15.982025836666667
河南,2031,ssp126,p10,15.26,1.0120258366666663,9,16.272025836666668
河南,2032,ssp126,p10,14.94,1.0120258366666663,9,15.952025836666666
河南,2033,ssp126,p10,15.2,1.0120258366666663,9,16.212025836666665
河南,2034,ssp126,p10,15.37,1.0120258366666663,9,16.382025836666667
河南,2035,ssp126,p10,15.6,1.0120258366666663,9,16.612025836666668
河南,2036,ssp126,p10,15.62,1.0120258366666663,9,16.632025836666667
河南,2037,ssp126,p10,15.47,1.0120258366666663,9,16.48202583666667
河南,2038,ssp126,p10,15.58,1.0120258366666663,9,16.592025836666668
河南,2039,ssp126,p10,15.85,1.0120258366666663,9,16.862025836666668
河南,2040,ssp126,p10,15.48,1.0120258366666663,9,16.492025836666667
河南,2041,ssp126,p10,15.3,1.0120258366666663,9,16.312025836666667
河南,2042,ssp126,p10,15.31,1.0120258366666663,9,16.32202583666667
河南,2043,ssp126,p10,15.89,1.0120258366666663,9,16.902025836666667
河南,2044,ssp126,p10,15.78,1.0120258366666663,9,16.792025836666667
河南,2045,ssp126,p10,15.66,1.0120258366666663,9,16.672025836666666
河南,2046,ssp126,p10,15.83,1.0120258366666663,9,16.842025836666668
河南,2047,ssp126,p10,15.53,1.0120258366666663,9,16.542025836666667
河南,2048,ssp126,p10,15.87,1.0120258366666663,9,16.882025836666667
河南,2049,ssp126,p10,15.91,1.0120258366666663,9,16.922025836666666
河南,2050,ssp126,p10,15.61,1.0120258366666663,9,16.622025836666666
河南,2024,ssp126,p90,16.49,-0.6479741633333338,9,15.842025836666664
河南,2025,ssp126,p90,16.88,-0.6479741633333338,9,16.232025836666665
河南,2026,ssp126,p90,16.68,-0.6479741633333338,9,16.032025836666666
河南,2027,ssp126,p90,16.85,-0.6479741633333338,9,16.202025836666667
河南,2028,ssp126,p90,17.04,-0.6479741633333338,9,16.392025836666665
河南,2029,ssp126,p90,16.91,-0.6479741633333338,9,16.262025836666666
河南,2030,ssp126,p90,17.1,-0.6479741633333338,9,16.452025836666667
河南,2031,ssp126,p90,17.11,-0.6479741633333338,9,16.462025836666665
河南,2032,ssp126,p90,17.74,-0.6479741633333338,9,17.092025836666664
河南,2033,ssp126,p90,17.6,-0.6479741633333338,9,16.952025836666667
河南,2034,ssp126,p90,17.18,-0.6479741633333338,9,16.532025836666666
河南,2035,ssp126,p90,17.54,-0.6479741633333338,9,16.892025836666665
河南,2036,ssp126,p90,17.41,-0.6479741633333338,9,16.762025836666666
河南,2037,ssp126,p90,17.11,-0.6479741633333338,9,16.462025836666665
河南,2038,ssp126,p90,17.41,-0.6479741633333338,9,16.762025836666666
河南,2039,ssp126,p90,17.94,-0.6479741633333338,9,17.292025836666667
河南,2040,ssp126,p90,17.52,-0.6479741633333338,9,16.872025836666666
河南,2041,ssp126,p90,17.44,-0.6479741633333338,9,16.792025836666667
河南,2042,ssp126,p90,17.85,-0.6479741633333338,9,17.202025836666667
河南,2043,ssp126,p90,17.73,-0.6479741633333338,9,17.082025836666666
河南,2044,ssp126,p90,17.57,-0.6479741633333338,9,16.922025836666666
河南,2045,ssp126,p90,17.91,-0.6479741633333338,9,17.262025836666666
河南,2046,ssp126,p90,18.04,-0.6479741633333338,9,17.392025836666665
河南,2047,ssp126,p90,17.99,-0.6479741633333338,9,17.342025836666664
河南,2048,ssp126,p90,17.79,-0.6479741633333338,9,17.142025836666665
河南,2049,ssp126,p90,17.79,-0.6479741633333338,9,17.142025836666665
河南,2050,ssp126,p90,18.21,-0.6479741633333338,9,17.562025836666667
河南,2024,ssp245,median,15.72,0.2275813922222224,9,15.947581392222222
河南,2025,ssp245,median,15.79,0.2275813922222224,9,16.017581392222223
河南,2026,ssp245,median,15.75,0.2275813922222224,9,15.977581392222222
河南,2027,ssp245,median,15.94,0.2275813922222224,9,16.16758139222222
河南,2028,ssp245,median,16.04,0.2275813922222224,9,16.267581392222223
河南,2029,ssp245,median,15.91,0.2275813922222224,9,16.137581392222224
河南,2030,ssp245,median,15.78,0.2275813922222224,9,16.00758139222222
河南,2031,ssp245,median,16.0,0.2275813922222224,9,16.227581392222223
河南,2032,ssp245,median,16.03,0.2275813922222224,9,16.257581392222225
河南,2033,ssp245,median,16.05,0.2275813922222224,9,16.277581392222224
河南,2034,ssp245,median,16.03,0.2275813922222224,9,16.257581392222225
河南,2035,ssp245,median,16.1,0.2275813922222224,9,16.327581392222225
河南,2036,ssp245,median,16.02,0.2275813922222224,9,16.247581392222223
河南,2037,ssp245,median,16.37,0.2275813922222224,9,16.597581392222224
河南,2038,ssp245,median,16.4,0.2275813922222224,9,16.627581392222222
河南,2039,ssp245,median,16.22,0.2275813922222224,9,16.447581392222222
河南,2040,ssp245,median,16.43,0.2275813922222224,9,16.657581392222223
河南,2041,ssp245,median,16.2,0.2275813922222224,9,16.427581392222223
河南,2042,ssp245,median,16.31,0.2275813922222224,9,16.537581392222222
河南,2043,ssp245,median,16.36,0.2275813922222224,9,16.587581392222223
河南,2044,ssp245,median,16.38,0.2275813922222224,9,16.607581392222222
河南,2045,ssp245,median,16.35,0.2275813922222224,9,16.577581392222225
河南,2046,ssp245,median,16.55,0.2275813922222224,9,16.777581392222224
河南,2047,ssp245,median,16.74,0.2275813922222224,9,16.967581392222222
河南,2048,ssp245,median,16.81,0.2275813922222224,9,17.037581392222222
河南,2049,ssp245,median,16.64,0.2275813922222224,9,16.867581392222224
河南,2050,ssp245,median,17.06,0.2275813922222224,9,17.287581392222222
河南,2024,ssp245,p10,15.04,0.9820258366666663,9,16.022025836666664
河南,2025,ssp245,p10,15.09,0.9820258366666663,9,16.072025836666665
河南,2026,ssp245,p10,14.76,0.9820258366666663,9,15.742025836666667
河南,2027,ssp245,p10,15.18,0.9820258366666663,9,16.162025836666665
河南,2028,ssp245,p10,15.18,0.9820258366666663,9,16.162025836666665
河南,2029,ssp245,p10,15.28,0.9820258366666663,9,16.262025836666666
河南,2030,ssp245,p10,15.12,0.9820258366666663,9,16.102025836666666
河南,2031,ssp245,p10,15.1,0.9820258366666663,9,16.082025836666666
河南,2032,ssp245,p10,15.24,0.9820258366666663,9,16.222025836666667
河南,2033,ssp245,p10,15.28,0.9820258366666663,9,16.262025836666666
河南,2034,ssp245,p10,15.33,0.9820258366666663,9,16.312025836666667
河南,2035,ssp245,p10,15.21,0.9820258366666663,9,16.192025836666666
河南,2036,ssp245,p10,15.38,0.9820258366666663,9,16.362025836666668
河南,2037,ssp245,p10,15.35,0.9820258366666663,9,16.332025836666666
河南,2038,ssp245,p10,15.51,0.9820258366666663,9,16.492025836666667
河南,2039,ssp245,p10,15.29,0.9820258366666663,9,16.272025836666664
河南,2040,ssp245,p10,15.17,0.9820258366666663,9,16.152025836666667
河南,2041,ssp245,p10,15.22,0.9820258366666663,9,16.202025836666667
河南,2042,ssp245,p10,15.09,0.9820258366666663,9,16.072025836666665
河南,2043,ssp245,p10,15.54,0.9820258366666663,9,16.522025836666664
河南,2044,ssp245,p10,15.43,0.9820258366666663,9,16.412025836666665
河南,2045,ssp245,p10,15.68,0.9820258366666663,9,16.662025836666665
河南,2046,ssp245,p10,15.65,0.9820258366666663,9,16.632025836666667
河南,2047,ssp245,p10,15.81,0.9820258366666663,9,16.792025836666667
河南,2048,ssp245,p10,15.79,0.9820258366666663,9,16.772025836666664
河南,2049,ssp245,p10,15.66,0.9820258366666663,9,16.642025836666665
河南,2050,ssp245,p10,15.57,0.9820258366666663,9,16.552025836666665
河南,2024,ssp245,p90,16.77,-0.6824186077777781,9,16.087581392222223
河南,2025,ssp245,p90,16.71,-0.6824186077777781,9,16.027581392222224
河南,2026,ssp245,p90,17.11,-0.6824186077777781,9,16.427581392222223
河南,2027,ssp245,p90,16.96,-0.6824186077777781,9,16.277581392222224
河南,2028,ssp245,p90,16.92,-0.6824186077777781,9,16.237581392222225
河南,2029,ssp245,p90,16.43,-0.6824186077777781,9,15.747581392222221
河南,2030,ssp245,p90,16.5,-0.6824186077777781,9,15.817581392222221
河南,2031,ssp245,p90,17.29,-0.6824186077777781,9,16.607581392222222
河南,2032,ssp245,p90,16.95,-0.6824186077777781,9,16.267581392222223
河南,2033,ssp245,p90,17.03,-0.6824186077777781,9,16.347581392222224
河南,2034,ssp245,p90,17.63,-0.6824186077777781,9,16.947581392222222
河南,2035,ssp245,p90,17.42,-0.6824186077777781,9,16.737581392222225
河南,2036,ssp245,p90,17.16,-0.6824186077777781,9,16.477581392222223
河南,2037,ssp245,p90,17.3,-0.6824186077777781,9,16.617581392222224
河南,2038,ssp245,p90,17.15,-0.6824186077777781,9,16.467581392222222
河南,2039,ssp245,p90,17.42,-0.6824186077777781,9,16.737581392222225
河南,2040,ssp245,p90,17.35,-0.6824186077777781,9,16.667581392222225
河南,2041,ssp245,p90,17.38,-0.6824186077777781,9,16.697581392222222
河南,2042,ssp245,p90,17.48,-0.6824186077777781,9,16.797581392222224
河南,2043,ssp245,p90,17.71,-0.6824186077777781,9,17.027581392222224
河南,2044,ssp245,p90,17.77,-0.6824186077777781,9,17.087581392222223
河南,2045,ssp245,p90,18.0,-0.6824186077777781,9,17.317581392222223
河南,2046,ssp245,p90,17.55,-0.6824186077777781,9,16.867581392222224
河南,2047,ssp245,p90,18.05,-0.6824186077777781,9,17.367581392222224
河南,2048,ssp245,p90,17.92,-0.6824186077777781,9,17.237581392222225
河南,2049,ssp245,p90,17.97,-0.6824186077777781,9,17.287581392222222
河南,2050,ssp245,p90,17.78,-0.6824186077777781,9,17.097581392222224
河南,2024,ssp370,median,15.28,0.3598036144444442,9,15.639803614444444
河南,2025,ssp370,median,15.42,0.3598036144444442,9,15.779803614444445
河南,2026,ssp370,median,15.46,0.3598036144444442,9,15.819803614444446
河南,2027,ssp370,median,15.56,0.3598036144444442,9,15.919803614444445
河南,2028,ssp370,median,15.61,0.3598036144444442,9,15.969803614444444
河南,2029,ssp370,median,15.29,0.3598036144444442,9,15.649803614444444
河南,2030,ssp370,median,15.41,0.3598036144444442,9,15.769803614444445
河南,2031,ssp370,median,15.7,0.3598036144444442,9,16.059803614444444
河南,2032,ssp370,median,15.74,0.3598036144444442,9,16.099803614444443
河南,2033,ssp370,median,15.78,0.3598036144444442,9,16.139803614444443
河南,2034,ssp370,median,15.79,0.3598036144444442,9,16.149803614444444
河南,2035,ssp370,median,15.75,0.3598036144444442,9,16.109803614444445
河南,2036,ssp370,median,15.91,0.3598036144444442,9,16.269803614444445
河南,2037,ssp370,median,15.84,0.3598036144444442,9,16.199803614444445
河南,2038,ssp370,median,15.94,0.3598036144444442,9,16.299803614444443
河南,2039,ssp370,median,15.6,0.3598036144444442,9,15.959803614444445
河南,2040,ssp370,median,16.06,0.3598036144444442,9,16.419803614444444
河南,2041,ssp370,median,16.16,0.3598036144444442,9,16.519803614444445
河南,2042,ssp370,median,16.32,0.3598036144444442,9,16.679803614444445
河南,2043,ssp370,median,16.09,0.3598036144444442,9,16.449803614444445
河南,2044,ssp370,median,16.14,0.3598036144444442,9,16.499803614444446
河南,2045,ssp370,median,16.23,0.3598036144444442,9,16.589803614444445
河南,2046,ssp370,median,16.23,0.3598036144444442,9,16.589803614444445
河南,2047,ssp370,median,16.16,0.3598036144444442,9,16.519803614444445
河南,2048,ssp370,median,16.37,0.3598036144444442,9,16.729803614444446
河南,2049,ssp370,median,16.61,0.3598036144444442,9,16.969803614444444
河南,2050,ssp370,median,16.37,0.3598036144444442,9,16.729803614444446
河南,2024,ssp370,p10,14.71,1.3175813922222217,9,16.027581392222224
河南,2025,ssp370,p10,14.26,1.3175813922222217,9,15.577581392222221
河南,2026,ssp370,p10,14.41,1.3175813922222217,9,15.727581392222222
河南,2027,ssp370,p10,14.64,1.3175813922222217,9,15.957581392222222
河南,2028,ssp370,p10,14.5,1.3175813922222217,9,15.817581392222221
河南,2029,ssp370,p10,14.84,1.3175813922222217,9,16.157581392222223
河南,2030,ssp370,p10,14.49,1.3175813922222217,9,15.807581392222222
河南,2031,ssp370,p10,14.92,1.3175813922222217,9,16.23758139222222
河南,2032,ssp370,p10,14.69,1.3175813922222217,9,16.00758139222222
河南,2033,ssp370,p10,15.14,1.3175813922222217,9,16.457581392222224
河南,2034,ssp370,p10,15.09,1.3175813922222217,9,16.407581392222223
河南,2035,ssp370,p10,14.2,1.3175813922222217,9,15.51758139222222
河南,2036,ssp370,p10,14.84,1.3175813922222217,9,16.157581392222223
河南,2037,ssp370,p10,15.26,1.3175813922222217,9,16.57758139222222
河南,2038,ssp370,p10,14.38,1.3175813922222217,9,15.697581392222222
河南,2039,ssp370,p10,14.54,1.3175813922222217,9,15.85758139222222
河南,2040,ssp370,p10,15.0,1.3175813922222217,9,16.317581392222223
河南,2041,ssp370,p10,15.23,1.3175813922222217,9,16.547581392222224
河南,2042,ssp370,p10,15.16,1.3175813922222217,9,16.477581392222223
河南,2043,ssp370,p10,15.14,1.3175813922222217,9,16.457581392222224
河南,2044,ssp370,p10,14.87,1.3175813922222217,9,16.18758139222222
河南,2045,ssp370,p10,15.06,1.3175813922222217,9,16.377581392222222
河南,2046,ssp370,p10,15.3,1.3175813922222217,9,16.617581392222224
河南,2047,ssp370,p10,15.31,1.3175813922222217,9,16.627581392222222
河南,2048,ssp370,p10,15.3,1.3175813922222217,9,16.617581392222224
河南,2049,ssp370,p10,15.15,1.3175813922222217,9,16.467581392222222
河南,2050,ssp370,p10,15.31,1.3175813922222217,9,16.627581392222222
河南,2024,ssp370,p90,16.32,-0.5268630522222222,9,15.793136947777779
河南,2025,ssp370,p90,16.46,-0.5268630522222222,9,15.93313694777778
河南,2026,ssp370,p90,16.6,-0.5268630522222222,9,16.07313694777778
河南,2027,ssp370,p90,16.34,-0.5268630522222222,9,15.813136947777778
河南,2028,ssp370,p90,16.83,-0.5268630522222222,9,16.303136947777777
河南,2029,ssp370,p90,16.43,-0.5268630522222222,9,15.903136947777778
河南,2030,ssp370,p90,16.51,-0.5268630522222222,9,15.98313694777778
河南,2031,ssp370,p90,16.78,-0.5268630522222222,9,16.25313694777778
河南,2032,ssp370,p90,16.59,-0.5268630522222222,9,16.063136947777778
河南,2033,ssp370,p90,16.77,-0.5268630522222222,9,16.243136947777778
河南,2034,ssp370,p90,16.56,-0.5268630522222222,9,16.033136947777777
河南,2035,ssp370,p90,16.59,-0.5268630522222222,9,16.063136947777778
河南,2036,ssp370,p90,17.19,-0.5268630522222222,9,16.66313694777778
河南,2037,ssp370,p90,17.11,-0.5268630522222222,9,16.583136947777778
河南,2038,ssp370,p90,16.99,-0.5268630522222222,9,16.463136947777777
河南,2039,ssp370,p90,16.87,-0.5268630522222222,9,16.34313694777778
